
  Status      Error       Time    Gflop/s   House.mode       m       n    nb    ib  padA
      --         --     2.2235   437.2160            f    9000    9000   312    78     0

      --         --     2.1767   446.6173            f    9000    9000   320    80     0
      --         --     2.1762   446.7197            f    9000    9000   320    80     0
      --         --     2.1756   446.8433            f    9000    9000   320    80     0

      --         --     2.2320   435.5618            f    9000    9000   328    82     0
      --         --     2.2730   427.6983            f    9000    9000   328    82     0
      --         --     2.2507   431.9340            f    9000    9000   328    82     0

      --         --     2.1288   456.6772            f    9000    9000   336    84     0
      --         --     2.1352   455.2982            f    9000    9000   336    84     0
      --         --     2.1335   455.6586            f    9000    9000   336    84     0

      --         --     2.2309   435.7693            f    9000    9000   344    86     0
      --         --     2.2335   435.2724            f    9000    9000   344    86     0
      --         --     2.2264   436.6469            f    9000    9000   344    86     0

      --         --     2.1675   448.5269            f    9000    9000   352    88     0
      --         --     2.1805   445.8369            f    9000    9000   352    88     0
      --         --     2.1746   447.0574            f    9000    9000   352    88     0

      --         --     2.2311   435.7277            f    9000    9000   360    90     0
      --         --     2.2337   435.2285            f    9000    9000   360    90     0
      --         --     2.2358   434.8229            f    9000    9000   360    90     0

      --         --     2.1909   443.7195            f    9000    9000   368    92     0
      --         --     2.1866   444.6077            f    9000    9000   368    92     0
      --         --     2.1910   443.6980            f    9000    9000   368    92     0

      --         --     2.2568   430.7685            f    9000    9000   376    94     0
      --         --     2.2638   429.4353            f    9000    9000   376    94     0
      --         --     2.2570   430.7361            f    9000    9000   376    94     0

      --         --     4.2064   317.0281            f   10000   10000    96    24     0
      --         --     4.2127   316.5495            f   10000   10000    96    24     0
      --         --     4.2102   316.7370            f   10000   10000    96    24     0

      --         --     4.4009   303.0145            f   10000   10000   104    26     0
      --         --     4.4076   302.5538            f   10000   10000   104    26     0
      --         --     4.4409   300.2859            f   10000   10000   104    26     0

      --         --     4.1026   325.0443            f   10000   10000   112    28     0
      --         --     4.0979   325.4159            f   10000   10000   112    28     0
      --         --     4.1017   325.1167            f   10000   10000   112    28     0

      --         --     4.1554   320.9120            f   10000   10000   120    30     0
      --         --     4.1499   321.3373            f   10000   10000   120    30     0
      --         --     4.1579   320.7207            f   10000   10000   120    30     0

      --         --     3.7978   351.1337            f   10000   10000   128    32     0
      --         --     3.8029   350.6656            f   10000   10000   128    32     0
      --         --     3.8011   350.8313            f   10000   10000   128    32     0

      --         --     3.8877   343.0132            f   10000   10000   136    34     0
      --         --     3.8809   343.6114            f   10000   10000   136    34     0
      --         --     3.8895   342.8540            f   10000   10000   136    34     0

      --         --     3.5098   379.9445            f   10000   10000   144    36     0
      --         --     3.5018   380.8134            f   10000   10000   144    36     0
      --         --     3.5066   380.2913            f   10000   10000   144    36     0

      --         --     3.6320   367.1628            f   10000   10000   152    38     0
      --         --     3.6343   366.9287            f   10000   10000   152    38     0
      --         --     3.6332   367.0392            f   10000   10000   152    38     0

      --         --     3.4609   385.3157            f   10000   10000   160    40     0
      --         --     3.4620   385.1914            f   10000   10000   160    40     0
      --         --     3.4594   385.4774            f   10000   10000   160    40     0

      --         --     3.5577   374.8335            f   10000   10000   168    42     0
      --         --     3.5573   374.8771            f   10000   10000   168    42     0
      --         --     3.5579   374.8061            f   10000   10000   168    42     0

      --         --     3.3166   402.0790            f   10000   10000   176    44     0
      --         --     3.3166   402.0785            f   10000   10000   176    44     0
      --         --     3.3160   402.1572            f   10000   10000   176    44     0

      --         --     3.4330   388.4428            f   10000   10000   184    46     0
      --         --     3.4303   388.7514            f   10000   10000   184    46     0
      --         --     3.4449   387.0998            f   10000   10000   184    46     0

      --         --     3.2275   413.1827            f   10000   10000   192    48     0
      --         --     3.2266   413.2978            f   10000   10000   192    48     0
      --         --     3.2262   413.3488            f   10000   10000   192    48     0

      --         --     3.3601   396.8729            f   10000   10000   200    50     0
      --         --     3.3578   397.1476            f   10000   10000   200    50     0
      --         --     3.3586   397.0448            f   10000   10000   200    50     0

      --         --     3.2471   410.6811            f   10000   10000   208    52     0
      --         --     3.2465   410.7558            f   10000   10000   208    52     0
      --         --     3.2471   410.6826            f   10000   10000   208    52     0

      --         --     3.3591   396.9889            f   10000   10000   216    54     0
      --         --     3.3527   397.7497            f   10000   10000   216    54     0
      --         --     3.3521   397.8147            f   10000   10000   216    54     0

      --         --     3.1434   424.2362            f   10000   10000   224    56     0
      --         --     3.1368   425.1309            f   10000   10000   224    56     0
      --         --     3.1274   426.4086            f   10000   10000   224    56     0

      --         --     3.2689   407.9399            f   10000   10000   232    58     0
      --         --     3.2502   410.2926            f   10000   10000   232    58     0
      --         --     3.2624   408.7622            f   10000   10000   232    58     0

      --         --     3.0322   439.7948            f   10000   10000   240    60     0
      --         --     3.0334   439.6108            f   10000   10000   240    60     0
      --         --     3.0371   439.0820            f   10000   10000   240    60     0

      --         --     3.1582   422.2470            f   10000   10000   248    62     0
      --         --     3.1560   422.5409            f   10000   10000   248    62     0
      --         --     3.1537   422.8410            f   10000   10000   248    62     0

      --         --     3.1865   418.4998            f   10000   10000   256    64     0
      --         --     3.1858   418.5927            f   10000   10000   256    64     0
      --         --     3.1852   418.6644            f   10000   10000   256    64     0

      --         --     3.1451   424.0098            f   10000   10000   264    66     0
      --         --     3.1382   424.9370            f   10000   10000   264    66     0
      --         --     3.1397   424.7292            f   10000   10000   264    66     0

      --         --     3.0115   442.8069            f   10000   10000   272    68     0
      --         --     3.0101   443.0161            f   10000   10000   272    68     0
      --         --     3.0111   442.8674            f   10000   10000   272    68     0

      --         --     3.1100   428.7852            f   10000   10000   280    70     0
      --         --     3.1036   429.6783            f   10000   10000   280    70     0
      --         --     3.1059   429.3560            f   10000   10000   280    70     0

      --         --     2.9249   455.9252            f   10000   10000   288    72     0
      --         --     2.9344   454.4546            f   10000   10000   288    72     0
      --         --     2.9346   454.4128            f   10000   10000   288    72     0

      --         --     3.0228   441.1542            f   10000   10000   296    74     0
      --         --     3.0604   435.7333            f   10000   10000   296    74     0
      --         --     3.0347   439.4284            f   10000   10000   296    74     0

      --         --     2.9771   447.9260            f   10000   10000   304    76     0
      --         --     3.0094   443.1158            f   10000   10000   304    76     0
      --         --     2.9752   448.2236            f   10000   10000   304    76     0

      --         --     3.0744   433.7518            f   10000   10000   312    78     0
      --         --     3.0727   433.9956            f   10000   10000   312    78     0
      --         --     3.1044   429.5573            f   10000   10000   312    78     0

      --         --     2.9730   448.5463            f   10000   10000   320    80     0
      --         --     2.9685   449.2246            f   10000   10000   320    80     0
      --         --     2.9697   449.0437            f   10000   10000   320    80     0

      --         --     3.0563   436.3260            f   10000   10000   328    82     0
      --         --     3.0508   437.1151            f   10000   10000   328    82     0
      --         --     3.0540   436.6501            f   10000   10000   328    82     0

      --         --     2.9220   456.3791            f   10000   10000   336    84     0
      --         --     2.9165   457.2369            f   10000   10000   336    84     0
      --         --     2.9158   457.3432            f   10000   10000   336    84     0

      --         --     3.0326   439.7273            f   10000   10000   344    86     0
      --         --     3.0351   439.3767            f   10000   10000   344    86     0
      --         --     3.0459   437.8176            f   10000   10000   344    86     0

      --         --     2.9532   451.5507            f   10000   10000   352    88     0
      --         --     2.9528   451.6146            f   10000   10000   352    88     0
      --         --     2.9538   451.4637            f   10000   10000   352    88     0

      --         --     3.0348   439.4211            f   10000   10000   360    90     0
      --         --     3.0347   439.4338            f   10000   10000   360    90     0
      --         --     3.0321   439.8024            f   10000   10000   360    90     0

      --         --     2.9774   447.8878            f   10000   10000   368    92     0
      --         --     2.9866   446.5080            f   10000   10000   368    92     0
      --         --     2.9796   447.5480            f   10000   10000   368    92     0

      --         --     3.0857   432.1620            f   10000   10000   376    94     0
      --         --     3.0815   432.7525            f   10000   10000   376    94     0
      --         --     3.0907   431.4668            f   10000   10000   376    94     0

      --         --     5.6603   313.5728            f   11000   11000    96    24     0
      --         --     5.6646   313.3313            f   11000   11000    96    24     0
      --         --     5.7137   310.6392            f   11000   11000    96    24     0

      --         --     5.8339   304.2423            f   11000   11000   104    26     0
      --         --     5.8314   304.3727            f   11000   11000   104    26     0
      --         --     5.8299   304.4505            f   11000   11000   104    26     0

      --         --     5.4488   325.7440            f   11000   11000   112    28     0
      --         --     5.4548   325.3843            f   11000   11000   112    28     0
      --         --     5.4498   325.6858            f   11000   11000   112    28     0

      --         --     5.5242   321.2985            f   11000   11000   120    30     0
      --         --     5.5266   321.1569            f   11000   11000   120    30     0
      --         --     5.5683   318.7500            f   11000   11000   120    30     0

      --         --     5.0428   351.9722            f   11000   11000   128    32     0
      --         --     5.0391   352.2241            f   11000   11000   128    32     0
      --         --     5.0360   352.4445            f   11000   11000   128    32     0

      --         --     5.1743   343.0249            f   11000   11000   136    34     0
      --         --     5.1712   343.2323            f   11000   11000   136    34     0
      --         --     5.1726   343.1390            f   11000   11000   136    34     0

      --         --     4.7082   376.9807            f   11000   11000   144    36     0
      --         --     4.7098   376.8523            f   11000   11000   144    36     0
      --         --     4.7081   376.9896            f   11000   11000   144    36     0

      --         --     4.8481   366.1027            f   11000   11000   152    38     0
      --         --     4.8499   365.9711            f   11000   11000   152    38     0
      --         --     4.8510   365.8835            f   11000   11000   152    38     0

      --         --     4.5991   385.9272            f   11000   11000   160    40     0
      --         --     4.5981   386.0125            f   11000   11000   160    40     0
      --         --     4.5990   385.9338            f   11000   11000   160    40     0

      --         --     4.7408   374.3887            f   11000   11000   168    42     0
      --         --     4.7392   374.5182            f   11000   11000   168    42     0
      --         --     4.7400   374.4561            f   11000   11000   168    42     0

      --         --     4.4287   400.7759            f   11000   11000   176    44     0
      --         --     4.4283   400.8105            f   11000   11000   176    44     0
      --         --     4.4307   400.5913            f   11000   11000   176    44     0

      --         --     4.5661   388.7133            f   11000   11000   184    46     0
      --         --     4.5643   388.8718            f   11000   11000   184    46     0
      --         --     4.5643   388.8703            f   11000   11000   184    46     0

      --         --     4.3076   412.0371            f   11000   11000   192    48     0
      --         --     4.3118   411.6359            f   11000   11000   192    48     0
      --         --     4.3071   412.0865            f   11000   11000   192    48     0

      --         --     4.4753   396.5998            f   11000   11000   200    50     0
      --         --     4.4742   396.7015            f   11000   11000   200    50     0
      --         --     4.4724   396.8567            f   11000   11000   200    50     0

      --         --     4.2964   413.1134            f   11000   11000   208    52     0
      --         --     4.2996   412.8046            f   11000   11000   208    52     0
      --         --     4.2983   412.9313            f   11000   11000   208    52     0

      --         --     4.4571   398.2241            f   11000   11000   216    54     0
      --         --     4.4476   399.0698            f   11000   11000   216    54     0
      --         --     4.4517   398.7056            f   11000   11000   216    54     0

      --         --     4.1763   424.9984            f   11000   11000   224    56     0
      --         --     4.3349   409.4466            f   11000   11000   224    56     0
      --         --     4.1797   424.6468            f   11000   11000   224    56     0

      --         --     4.3177   411.0794            f   11000   11000   232    58     0
      --         --     4.3218   410.6872            f   11000   11000   232    58     0
      --         --     4.3132   411.5078            f   11000   11000   232    58     0

      --         --     4.0443   438.8652            f   11000   11000   240    60     0
      --         --     4.0453   438.7555            f   11000   11000   240    60     0
      --         --     4.0408   439.2437            f   11000   11000   240    60     0

      --         --     4.2088   421.7129            f   11000   11000   248    62     0
      --         --     4.2171   420.8837            f   11000   11000   248    62     0
      --         --     4.2094   421.6500            f   11000   11000   248    62     0

      --         --     4.2304   419.5653            f   11000   11000   256    64     0
      --         --     4.2244   420.1524            f   11000   11000   256    64     0
      --         --     4.2280   419.7949            f   11000   11000   256    64     0

      --         --     4.1756   425.0668            f   11000   11000   264    66     0
      --         --     4.1821   424.4062            f   11000   11000   264    66     0
      --         --     4.1800   424.6154            f   11000   11000   264    66     0

      --         --     4.0143   442.1478            f   11000   11000   272    68     0
      --         --     4.0193   441.5945            f   11000   11000   272    68     0
      --         --     4.0139   442.1852            f   11000   11000   272    68     0

      --         --     4.1382   428.9118            f   11000   11000   280    70     0
      --         --     4.1345   429.2894            f   11000   11000   280    70     0
      --         --     4.1404   428.6760            f   11000   11000   280    70     0

      --         --     3.9250   452.2076            f   11000   11000   288    72     0
      --         --     3.9159   453.2617            f   11000   11000   288    72     0
      --         --     3.9273   451.9452            f   11000   11000   288    72     0

      --         --     4.0285   440.5838            f   11000   11000   296    74     0
      --         --     4.0329   440.1102            f   11000   11000   296    74     0
      --         --     4.0304   440.3749            f   11000   11000   296    74     0

      --         --     3.9656   447.5776            f   11000   11000   304    76     0
      --         --     3.9685   447.2544            f   11000   11000   304    76     0
      --         --     3.9729   446.7551            f   11000   11000   304    76     0

      --         --     4.0478   438.4822            f   11000   11000   312    78     0
      --         --     4.0540   437.8179            f   11000   11000   312    78     0
      --         --     4.0529   437.9352            f   11000   11000   312    78     0

      --         --     3.9815   445.7878            f   11000   11000   320    80     0
      --         --     3.9439   450.0445            f   11000   11000   320    80     0
      --         --     3.9321   451.3912            f   11000   11000   320    80     0

      --         --     4.0582   437.3600            f   11000   11000   328    82     0
      --         --     4.0776   435.2778            f   11000   11000   328    82     0
      --         --     4.0591   437.2614            f   11000   11000   328    82     0

      --         --     3.8731   458.2654            f   11000   11000   336    84     0
      --         --     3.8763   457.8875            f   11000   11000   336    84     0
      --         --     3.8842   456.9539            f   11000   11000   336    84     0

      --         --     4.0018   443.5329            f   11000   11000   344    86     0
      --         --     4.0201   441.5125            f   11000   11000   344    86     0
      --         --     4.0217   441.3363            f   11000   11000   344    86     0

      --         --     3.9107   453.8575            f   11000   11000   352    88     0
      --         --     3.9176   453.0547            f   11000   11000   352    88     0
      --         --     3.9165   453.1880            f   11000   11000   352    88     0

      --         --     4.0236   441.1197            f   11000   11000   360    90     0
      --         --     4.0154   442.0272            f   11000   11000   360    90     0
      --         --     4.0180   441.7350            f   11000   11000   360    90     0

      --         --     3.9083   454.1417            f   11000   11000   368    92     0
      --         --     3.9132   453.5676            f   11000   11000   368    92     0
      --         --     3.9096   453.9857            f   11000   11000   368    92     0

      --         --     4.0581   437.3749            f   11000   11000   376    94     0
      --         --     4.0542   437.7912            f   11000   11000   376    94     0
      --         --     4.0557   437.6369            f   11000   11000   376    94     0

      --         --     7.2322   318.6136            f   12000   12000    96    24     0
      --         --     7.2444   318.0778            f   12000   12000    96    24     0
      --         --     7.2359   318.4542            f   12000   12000    96    24     0

      --         --     7.5748   304.2035            f   12000   12000   104    26     0
      --         --     7.5639   304.6409            f   12000   12000   104    26     0
      --         --     7.5612   304.7500            f   12000   12000   104    26     0

      --         --     7.0914   324.9433            f   12000   12000   112    28     0
      --         --     7.0686   325.9892            f   12000   12000   112    28     0
      --         --     7.0639   326.2082            f   12000   12000   112    28     0

      --         --     7.1547   322.0647            f   12000   12000   120    30     0
      --         --     7.1630   321.6931            f   12000   12000   120    30     0
      --         --     7.1471   322.4086            f   12000   12000   120    30     0

      --         --     6.5735   350.5438            f   12000   12000   128    32     0
      --         --     6.5672   350.8757            f   12000   12000   128    32     0
      --         --     6.5693   350.7673            f   12000   12000   128    32     0

      --         --     6.7336   342.2049            f   12000   12000   136    34     0
      --         --     6.7346   342.1546            f   12000   12000   136    34     0
      --         --     6.7384   341.9632            f   12000   12000   136    34     0

      --         --     6.0807   378.9516            f   12000   12000   144    36     0
      --         --     6.0807   378.9520            f   12000   12000   144    36     0
      --         --     6.0736   379.3924            f   12000   12000   144    36     0

      --         --     6.2848   366.6436            f   12000   12000   152    38     0
      --         --     6.2784   367.0176            f   12000   12000   152    38     0
      --         --     6.2776   367.0642            f   12000   12000   152    38     0

      --         --     5.9943   384.4141            f   12000   12000   160    40     0
      --         --     5.9651   386.2975            f   12000   12000   160    40     0
      --         --     5.9603   386.6043            f   12000   12000   160    40     0

      --         --     6.1544   374.4159            f   12000   12000   168    42     0
      --         --     6.1499   374.6892            f   12000   12000   168    42     0
      --         --     6.1514   374.5973            f   12000   12000   168    42     0

      --         --     5.7700   399.3599            f   12000   12000   176    44     0
      --         --     5.7699   399.3626            f   12000   12000   176    44     0
      --         --     5.7686   399.4531            f   12000   12000   176    44     0

      --         --     5.9412   387.8490            f   12000   12000   184    46     0
      --         --     5.9415   387.8313            f   12000   12000   184    46     0
      --         --     5.9456   387.5608            f   12000   12000   184    46     0

      --         --     5.5599   414.4469            f   12000   12000   192    48     0
      --         --     5.5583   414.5638            f   12000   12000   192    48     0
      --         --     5.5586   414.5431            f   12000   12000   192    48     0

      --         --     5.8097   396.6262            f   12000   12000   200    50     0
      --         --     5.8092   396.6632            f   12000   12000   200    50     0
      --         --     5.8111   396.5292            f   12000   12000   200    50     0

      --         --     5.5862   412.4986            f   12000   12000   208    52     0
      --         --     5.5863   412.4863            f   12000   12000   208    52     0
      --         --     5.5871   412.4275            f   12000   12000   208    52     0

      --         --     5.7852   398.3061            f   12000   12000   216    54     0
      --         --     5.7881   398.1052            f   12000   12000   216    54     0
      --         --     5.7883   398.0922            f   12000   12000   216    54     0

      --         --     5.4073   426.1454            f   12000   12000   224    56     0
      --         --     5.4085   426.0465            f   12000   12000   224    56     0
      --         --     5.4088   426.0283            f   12000   12000   224    56     0

      --         --     5.6006   411.4369            f   12000   12000   232    58     0
      --         --     5.5999   411.4861            f   12000   12000   232    58     0
      --         --     5.5996   411.5109            f   12000   12000   232    58     0

      --         --     5.2388   439.8506            f   12000   12000   240    60     0
      --         --     5.2422   439.5610            f   12000   12000   240    60     0
      --         --     5.2448   439.3436            f   12000   12000   240    60     0

      --         --     5.4516   422.6792            f   12000   12000   248    62     0
      --         --     5.4610   421.9502            f   12000   12000   248    62     0
      --         --     5.4600   422.0331            f   12000   12000   248    62     0

      --         --     5.4765   420.7589            f   12000   12000   256    64     0
      --         --     5.4794   420.5372            f   12000   12000   256    64     0
      --         --     5.4762   420.7861            f   12000   12000   256    64     0

      --         --     5.4328   424.1468            f   12000   12000   264    66     0
      --         --     5.4379   423.7448            f   12000   12000   264    66     0
      --         --     5.4476   422.9880            f   12000   12000   264    66     0

      --         --     5.2461   439.2398            f   12000   12000   272    68     0
      --         --     5.2306   440.5384            f   12000   12000   272    68     0
      --         --     5.2275   440.8035            f   12000   12000   272    68     0

      --         --     5.3561   430.2213            f   12000   12000   280    70     0
      --         --     5.3561   430.2210            f   12000   12000   280    70     0
      --         --     5.3423   431.3317            f   12000   12000   280    70     0

      --         --     5.0594   455.4433            f   12000   12000   288    72     0
      --         --     5.0572   455.6476            f   12000   12000   288    72     0
      --         --     5.0562   455.7324            f   12000   12000   288    72     0

      --         --     5.2054   442.6744            f   12000   12000   296    74     0
      --         --     5.2180   441.6006            f   12000   12000   296    74     0
      --         --     5.2197   441.4566            f   12000   12000   296    74     0

      --         --     5.1382   448.4611            f   12000   12000   304    76     0
      --         --     5.1395   448.3479            f   12000   12000   304    76     0
      --         --     5.1393   448.3680            f   12000   12000   304    76     0

      --         --     5.2501   438.9041            f   12000   12000   312    78     0
      --         --     5.2558   438.4260            f   12000   12000   312    78     0
      --         --     5.2488   439.0128            f   12000   12000   312    78     0

      --         --     5.0945   452.3073            f   12000   12000   320    80     0
      --         --     5.0909   452.6273            f   12000   12000   320    80     0
      --         --     5.0920   452.5299            f   12000   12000   320    80     0

      --         --     5.2585   438.2016            f   12000   12000   328    82     0
      --         --     5.2596   438.1123            f   12000   12000   328    82     0
      --         --     5.2562   438.3981            f   12000   12000   328    82     0

      --         --     5.0213   458.9062            f   12000   12000   336    84     0
      --         --     5.0191   459.1040            f   12000   12000   336    84     0
      --         --     5.0137   459.5945            f   12000   12000   336    84     0

      --         --     5.1901   443.9737            f   12000   12000   344    86     0
      --         --     5.1857   444.3585            f   12000   12000  

      --         --     9.4510   387.1616            f   14000   14000   200    50     0
      --         --     9.3589   390.9703            f   14000   14000   200    50     0
      --         --     9.3319   392.1001            f   14000   14000   200    50     0

      --         --     9.0837   402.8176            f   14000   14000   208    52     0
      --         --     8.9207   410.1783            f   14000   14000   208    52     0
      --         --     8.9106   410.6394            f   14000   14000   208    52     0

      --         --     9.4909   385.5320            f   14000   14000   216    54     0
      --         --     9.2808   394.2593            f   14000   14000   216    54     0
      --         --     9.2899   393.8733            f   14000   14000   216    54     0

      --         --     8.7027   420.4501            f   14000   14000   224    56     0
      --         --     8.6535   422.8408            f   14000   14000   224    56     0
      --         --     8.6426   423.3733            f   14000   14000   224    56     0

      --         --     9.1654   399.2261            f   14000   14000   232    58     0
      --         --     8.9749   407.7003            f   14000   14000   232    58     0
      --         --     8.9731   407.7816            f   14000   14000   232    58     0

      --         --     8.5296   428.9837            f   14000   14000   240    60     0
      --         --     8.4228   434.4231            f   14000   14000   240    60     0
      --         --     8.4219   434.4705            f   14000   14000   240    60     0

      --         --     8.8428   413.7894            f   14000   14000   248    62     0
      --         --     8.7393   418.6890            f   14000   14000   248    62     0
      --         --     8.7378   418.7622            f   14000   14000   248    62     0

      --         --     8.7716   417.1474            f   14000   14000   256    64     0
      --         --     8.7550   417.9386            f   14000   14000   256    64     0
      --         --     8.7604   417.6802            f   14000   14000   256    64     0

      --         --     8.7558   417.9012            f   14000   14000   264    66     0
      --         --     8.7094   420.1268            f   14000   14000   264    66     0
      --         --     8.7156   419.8263            f   14000   14000   264    66     0

      --         --     8.3450   438.4730            f   14000   14000   272    68     0
      --         --     8.3174   439.9265            f   14000   14000   272    68     0
      --         --     8.3677   437.2828            f   14000   14000   272    68     0

      --         --     8.5990   425.5233            f   14000   14000   280    70     0
      --         --     8.5594   427.4882            f   14000   14000   280    70     0
      --         --     8.5581   427.5552            f   14000   14000   280    70     0

      --         --     8.2969   441.0164            f   14000   14000   288    72     0
      --         --     8.0809   452.8017            f   14000   14000   288    72     0
      --         --     8.0763   453.0614            f   14000   14000   288    72     0

      --         --     8.6639   422.3341            f   14000   14000   296    74     0
      --         --     8.4844   431.2697            f   14000   14000   296    74     0
      --         --     8.4877   431.1024            f   14000   14000   296    74     0

      --         --     8.6849   421.3147            f   14000   14000   304    76     0
      --         --     8.3680   437.2687            f   14000   14000   304    76     0
      --         --     8.3803   436.6276            f   14000   14000   304    76     0

      --         --     8.6778   421.6565            f   14000   14000   312    78     0
      --         --     8.5669   427.1142            f   14000   14000   312    78     0
      --         --     8.5677   427.0745            f   14000   14000   312    78     0

      --         --     8.3196   439.8144            f   14000   14000   320    80     0
      --         --     8.3099   440.3236            f   14000   14000   320    80     0
      --         --     8.3056   440.5510            f   14000   14000   320    80     0

      --         --     8.6477   423.1248            f   14000   14000   328    82     0
      --         --     8.5907   425.9350            f   14000   14000   328    82     0
      --         --     8.5905   425.9433            f   14000   14000   328    82     0

      --         --     8.4491   433.0699            f   14000   14000   336    84     0
      --         --     8.2349   444.3333            f   14000   14000   336    84     0
      --         --     8.2321   444.4883            f   14000   14000   336    84     0

      --         --     8.8180   414.9544            f   14000   14000   344    86     0
      --         --     8.5404   428.4435            f   14000   14000   344    86     0
      --         --     8.5347   428.7278            f   14000   14000   344    86     0

      --         --     8.4149   434.8304            f   14000   14000   352    88     0
      --         --     8.2906   441.3518            f   14000   14000   352    88     0
      --         --     8.2981   440.9501            f   14000   14000   352    88     0

      --         --     8.5737   426.7780            f   14000   14000   360    90     0
      --         --     8.3890   436.1709            f   14000   14000   360    90     0
      --         --     8.3878   436.2339            f   14000   14000   360    90     0

      --         --     8.3072   440.4709            f   14000   14000   368    92     0
      --         --     8.1873   446.9172            f   14000   14000   368    92     0
      --         --     8.1818   447.2200            f   14000   14000   368    92     0

      --         --     8.4782   431.5827            f   14000   14000   376    94     0
      --         --     8.4655   432.2307            f   14000   14000   376    94     0
      --         --     8.4743   431.7807            f   14000   14000   376    94     0

      --         --    11.5105   390.9866            f   15000   15000   200    50     0
      --         --    11.5083   391.0597            f   15000   15000   200    50     0
      --         --    11.5081   391.0680            f   15000   15000   200    50     0

      --         --    11.0306   407.9972            f   15000   15000   208    52     0
      --         --    11.0271   408.1261            f   15000   15000   208    52     0
      --         --    11.0286   408.0698            f   15000   15000   208    52     0

      --         --    11.4300   393.7412            f   15000   15000   216    54     0
      --         --    11.4274   393.8286            f   15000   15000   216    54     0
      --         --    11.4312   393.6986            f   15000   15000   216    54     0

      --         --    10.6164   423.9139            f   15000   15000   224    56     0
      --         --    10.6172   423.8834            f   15000   15000   224    56     0
      --         --    10.6127   424.0612            f   15000   15000   224    56     0

      --         --    11.0397   407.6613            f   15000   15000   232    58     0
      --         --    11.0416   407.5900            f   15000   15000   232    58     0
      --         --    11.0453   407.4530            f   15000   15000   232    58     0

      --         --    10.3433   435.1059            f   15000   15000   240    60     0
      --         --    10.3433   435.1062            f   15000   15000   240    60     0
      --         --    10.3494   434.8511            f   15000   15000   240    60     0

      --         --    10.7356   419.2099            f   15000   15000   248    62     0
      --         --    10.7386   419.0894            f   15000   15000   248    62     0
      --         --    10.7440   418.8820            f   15000   15000   248    62     0

      --         --    10.7725   417.7711            f   15000   15000   256    64     0
      --         --    10.7746   417.6922            f   15000   15000   256    64     0
      --         --    10.7843   417.3153            f   15000   15000   256    64     0

      --         --    10.6637   422.0332            f   15000   15000   264    66     0
      --         --    10.6692   421.8177            f   15000   15000   264    66     0
      --         --    10.6768   421.5170            f   15000   15000   264    66     0

      --         --    10.2500   439.0679            f   15000   15000   272    68     0
      --         --    10.2516   439.0004            f   15000   15000   272    68     0
      --         --    10.2429   439.3719            f   15000   15000   272    68     0

      --         --    10.5376   427.0831            f   15000   15000   280    70     0
      --         --    10.5420   426.9054            f   15000   15000   280    70     0
      --         --    10.5338   427.2381            f   15000   15000   280    70     0

      --         --     9.9523   452.2002            f   15000   15000   288    72     0
      --         --     9.9403   452.7468            f   15000   15000   288    72     0
      --         --     9.9443   452.5658            f   15000   15000   288    72     0

      --         --    10.4022   432.6431            f   15000   15000   296    74     0
      --         --    10.4039   432.5751            f   15000   15000   296    74     0
      --         --    10.4117   432.2493            f   15000   15000   296    74     0

      --         --    10.2676   438.3151            f   15000   15000   304    76     0
      --         --    10.2656   438.4018            f   15000   15000   304    76     0
      --         --    10.2800   437.7863            f   15000   15000   304    76     0

      --         --    10.5604   426.1618            f   15000   15000   312    78     0
      --         --    10.5471   426.7020            f   15000   15000   312    78     0
      --         --    10.5406   426.9637            f   15000   15000   312    78     0

      --         --    10.1893   441.6827            f   15000   15000   320    80     0
      --         --    10.1948   441.4462            f   15000   15000   320    80     0
      --         --    10.1995   441.2404            f   15000   15000   320    80     0

      --         --    10.5790   425.4139            f   15000   15000   328    82     0
      --         --    10.5648   425.9836            f   15000   15000   328    82     0
      --         --    10.5641   426.0130            f   15000   15000   328    82     0

      --         --    10.1196   444.7257            f   15000   15000   336    84     0
      --         --    10.1210   444.6662            f   15000   15000   336    84     0
      --         --    10.1279   444.3630            f   15000   15000   336    84     0

      --         --    10.4755   429.6149            f   15000   15000   344    86     0
      --         --    10.4932   428.8909            f   15000   15000   344    86     0
      --         --    10.4680   429.9226            f   15000   15000   344    86     0

      --         --    10.2219   440.2756            f   15000   15000   352    88     0
      --         --    10.2086   440.8505            f   15000   15000   352    88     0
      --         --    10.2060   440.9630            f   15000   15000   352    88     0

      --         --    10.3119   436.4323            f   15000   15000   360    90     0
      --         --    10.3171   436.2115            f   15000   15000   360    90     0
      --         --    10.3001   436.9316            f   15000   15000   360    90     0

      --         --    10.0010   449.9993            f   15000   15000   368    92     0
      --         --    10.0062   449.7651            f   15000   15000   368    92     0
      --         --    10.0031   449.9057            f   15000   15000   368    92     0

      --         --    10.3346   435.4733            f   15000   15000   376    94     0
      --         --    10.3310   435.6242            f   15000   15000   376    94     0
      --         --    10.3288   435.7195            f   15000   15000   376    94     0

      --         --    13.9683   391.0164            f   16000   16000   200    50     0
      --         --    13.9802   390.6855            f   16000   16000   200    50     0
