
  Status      Error       Time    Gflop/s   House.mode       m       n    nb    ib  padA
      --         --     3.0080   590.0537            f   11000   11000   144    36     0
      --         --     3.0115   589.3821            f   11000   11000   144    36     0

      --         --     3.1686   560.1599            f   11000   11000   152    38     0
      --         --     3.1693   560.0394            f   11000   11000   152    38     0
      --         --     3.1604   561.6113            f   11000   11000   152    38     0

      --         --     2.6638   666.3148            f   11000   11000   160    40     0
      --         --     2.6621   666.7439            f   11000   11000   160    40     0
      --         --     2.6629   666.5298            f   11000   11000   160    40     0

      --         --     2.7896   636.2559            f   11000   11000   168    42     0
      --         --     2.7907   636.0150            f   11000   11000   168    42     0
      --         --     2.7873   636.7872            f   11000   11000   168    42     0

      --         --     2.6884   660.2134            f   11000   11000   176    44     0
      --         --     2.6866   660.6416            f   11000   11000   176    44     0
      --         --     2.6861   660.7726            f   11000   11000   176    44     0

      --         --     2.8031   633.1957            f   11000   11000   184    46     0
      --         --     2.8087   631.9364            f   11000   11000   184    46     0
      --         --     2.8236   628.5970            f   11000   11000   184    46     0

      --         --     2.3222   764.3298            f   11000   11000   192    48     0
      --         --     2.3206   764.8489            f   11000   11000   192    48     0
      --         --     2.3212   764.6478            f   11000   11000   192    48     0

      --         --     2.4425   726.6817            f   11000   11000   200    50     0
      --         --     2.4425   726.6755            f   11000   11000   200    50     0
      --         --     2.4439   726.2494            f   11000   11000   200    50     0

      --         --     2.3564   753.2405            f   11000   11000   208    52     0
      --         --     2.3544   753.8716            f   11000   11000   208    52     0
      --         --     2.3675   749.6911            f   11000   11000   208    52     0

      --         --     2.4585   721.9598            f   11000   11000   216    54     0
      --         --     2.4607   721.2970            f   11000   11000   216    54     0
      --         --     2.4598   721.5632            f   11000   11000   216    54     0

      --         --     2.2513   788.4016            f   11000   11000   224    56     0
      --         --     2.2490   789.2084            f   11000   11000   224    56     0
      --         --     2.2480   789.5598            f   11000   11000   224    56     0

      --         --     2.3486   755.7327            f   11000   11000   232    58     0
      --         --     2.3461   756.5304            f   11000   11000   232    58     0
      --         --     2.3450   756.8953            f   11000   11000   232    58     0

      --         --     2.2765   779.6580            f   11000   11000   240    60     0
      --         --     2.2623   784.5686            f   11000   11000   240    60     0
      --         --     2.2617   784.7754            f   11000   11000   240    60     0

      --         --     2.4042   738.2456            f   11000   11000   248    62     0
      --         --     2.3878   743.3297            f   11000   11000   248    62     0
      --         --     2.3938   741.4697            f   11000   11000   248    62     0

      --         --     2.1425   828.4347            f   11000   11000   256    64     0
      --         --     2.1399   829.4522            f   11000   11000   256    64     0
      --         --     2.1443   827.7230            f   11000   11000   256    64     0

      --         --     2.2376   793.2177            f   11000   11000   264    66     0
      --         --     2.2400   792.3831            f   11000   11000   264    66     0
      --         --     2.2394   792.5931            f   11000   11000   264    66     0

      --         --     2.1639   820.2415            f   11000   11000   272    68     0
      --         --     2.1635   820.4049            f   11000   11000   272    68     0
      --         --     2.1645   820.0192            f   11000   11000   272    68     0

      --         --     2.2945   773.5486            f   11000   11000   280    70     0
      --         --     2.2923   774.2893            f   11000   11000   280    70     0
      --         --     2.2937   773.8215            f   11000   11000   280    70     0

      --         --     2.0106   882.7657            f   11000   11000   288    72     0
      --         --     2.0097   883.1774            f   11000   11000   288    72     0
      --         --     2.0096   883.2227            f   11000   11000   288    72     0

      --         --     2.1251   835.2290            f   11000   11000   296    74     0
      --         --     2.1231   836.0069            f   11000   11000   296    74     0
      --         --     2.1248   835.3387            f   11000   11000   296    74     0

      --         --     2.0778   854.2427            f   11000   11000   304    76     0
      --         --     2.0766   854.7336            f   11000   11000   304    76     0
      --         --     2.0790   853.7320            f   11000   11000   304    76     0

      --         --     2.1653   819.7240            f   11000   11000   312    78     0
      --         --     2.1735   816.6191            f   11000   11000   312    78     0
      --         --     2.1769   815.3341            f   11000   11000   312    78     0

      --         --     2.0058   884.9026            f   11000   11000   320    80     0
      --         --     2.0143   881.1361            f   11000   11000   320    80     0
      --         --     2.0050   885.2222            f   11000   11000   320    80     0

      --         --     2.1038   843.6521            f   11000   11000   328    82     0
      --         --     2.1157   838.9074            f   11000   11000   328    82     0
      --         --     2.1251   835.2199            f   11000   11000   328    82     0

      --         --     2.0375   871.1061            f   11000   11000   336    84     0
      --         --     2.0292   874.6792            f   11000   11000   336    84     0
      --         --     2.0487   866.3396            f   11000   11000   336    84     0

      --         --     2.1410   829.0132            f   11000   11000   344    86     0
      --         --     2.1371   830.5213            f   11000   11000   344    86     0
      --         --     2.1476   826.4643            f   11000   11000   344    86     0

      --         --     1.9661   902.7456            f   11000   11000   352    88     0
      --         --     1.9667   902.4949            f   11000   11000   352    88     0
      --         --     1.9829   895.1008            f   11000   11000   352    88     0

      --         --     2.0293   874.6594            f   11000   11000   360    90     0
      --         --     2.0492   866.1409            f   11000   11000   360    90     0
      --         --     2.0345   872.4080            f   11000   11000   360    90     0

      --         --     2.0070   884.3580            f   11000   11000   368    92     0
      --         --     1.9873   893.1165            f   11000   11000   368    92     0
      --         --     1.9964   889.0503            f   11000   11000   368    92     0

      --         --     2.0978   846.0727            f   11000   11000   376    94     0
      --         --     2.0965   846.5996            f   11000   11000   376    94     0
      --         --     2.1073   842.2752            f   11000   11000   376    94     0

      --         --     4.6455   496.0288            f   12000   12000    96    24     0
      --         --     4.6653   493.9157            f   12000   12000    96    24     0
      --         --     4.6421   496.3908            f   12000   12000    96    24     0

      --         --     5.0609   455.3136            f   12000   12000   104    26     0
      --         --     5.0841   453.2375            f   12000   12000   104    26     0
      --         --     5.1081   451.1068            f   12000   12000   104    26     0

      --         --     4.6001   500.9172            f   12000   12000   112    28     0
      --         --     4.6145   499.3594            f   12000   12000   112    28     0
      --         --     4.6257   498.1499            f   12000   12000   112    28     0

      --         --     4.7473   485.3937            f   12000   12000   120    30     0
      --         --     4.7027   489.9915            f   12000   12000   120    30     0
      --         --     4.7016   490.1065            f   12000   12000   120    30     0

      --         --     3.9429   584.4082            f   12000   12000   128    32     0
      --         --     3.9434   584.3419            f   12000   12000   128    32     0
      --         --     3.9469   583.8187            f   12000   12000   128    32     0

      --         --     4.2116   547.1312            f   12000   12000   136    34     0
      --         --     4.1923   549.6471            f   12000   12000   136    34     0
      --         --     4.2311   544.6119            f   12000   12000   136    34     0

      --         --     3.9072   589.7493            f   12000   12000   144    36     0
      --         --     3.9166   588.3417            f   12000   12000   144    36     0
      --         --     3.9045   590.1587            f   12000   12000   144    36     0

      --         --     4.0874   563.7511            f   12000   12000   152    38     0
      --         --     4.0935   562.9199            f   12000   12000   152    38     0
      --         --     4.0931   562.9739            f   12000   12000   152    38     0

      --         --     3.4511   667.6972            f   12000   12000   160    40     0
      --         --     3.4521   667.5098            f   12000   12000   160    40     0
      --         --     3.4434   669.1958            f   12000   12000   160    40     0

      --         --     3.6244   635.7747            f   12000   12000   168    42     0
      --         --     3.6248   635.7036            f   12000   12000   168    42     0
      --         --     3.6254   635.5910            f   12000   12000   168    42     0

      --         --     3.5294   652.8778            f   12000   12000   176    44     0
      --         --     3.5057   657.2986            f   12000   12000   176    44     0
      --         --     3.5120   656.1125            f   12000   12000   176    44     0

      --         --     3.6576   630.0021            f   12000   12000   184    46     0
      --         --     3.6575   630.0105            f   12000   12000   184    46     0
      --         --     3.6571   630.0937            f   12000   12000   184    46     0

      --         --     2.9957   769.2049            f   12000   12000   192    48     0
      --         --     2.9936   769.7344            f   12000   12000   192    48     0
      --         --     2.9959   769.1577            f   12000   12000   192    48     0

      --         --     3.1694   727.0312            f   12000   12000   200    50     0
      --         --     3.1743   725.9135            f   12000   12000   200    50     0
      --         --     3.1720   726.4375            f   12000   12000   200    50     0

      --         --     3.0618   752.6044            f   12000   12000   208    52     0
      --         --     3.0616   752.6521            f   12000   12000   208    52     0
      --         --     3.0635   752.1770            f   12000   12000   208    52     0

      --         --     3.2017   719.7103            f   12000   12000   216    54     0
      --         --     3.2057   718.8117            f   12000   12000   216    54     0
      --         --     3.2037   719.2582            f   12000   12000   216    54     0

      --         --     2.9074   792.5499            f   12000   12000   224    56     0
      --         --     2.9031   793.7350            f   12000   12000   224    56     0
      --         --     2.9043   793.4165            f   12000   12000   224    56     0

      --         --     3.0366   758.8444            f   12000   12000   232    58     0
      --         --     3.0396   758.0954            f   12000   12000   232    58     0
      --         --     3.0376   758.5981            f   12000   12000   232    58     0

      --         --     2.9254   787.6832            f   12000   12000   240    60     0
      --         --     2.9283   786.9051            f   12000   12000   240    60     0
      --         --     2.9446   782.5452            f   12000   12000   240    60     0

      --         --     3.0950   744.5211            f   12000   12000   248    62     0
      --         --     3.1095   741.0390            f   12000   12000   248    62     0
      --         --     3.1009   743.0929            f   12000   12000   248    62     0

      --         --     2.7859   827.1318            f   12000   12000   256    64     0
      --         --     2.7838   827.7485            f   12000   12000   256    64     0
      --         --     2.7800   828.8668            f   12000   12000   256    64     0

      --         --     2.9165   790.0738            f   12000   12000   264    66     0
      --         --     2.9152   790.4479            f   12000   12000   264    66     0
      --         --     2.9153   790.4119            f   12000   12000   264    66     0

      --         --     2.8212   816.7893            f   12000   12000   272    68     0
      --         --     2.8233   816.1804            f   12000   12000   272    68     0
      --         --     2.8194   817.3097            f   12000   12000   272    68     0

      --         --     2.9694   776.0179            f   12000   12000   280    70     0
      --         --     2.9606   778.3207            f   12000   12000   280    70     0
      --         --     2.9612   778.1610            f   12000   12000   280    70     0

      --         --     2.5866   890.8712            f   12000   12000   288    72     0
      --         --     2.5869   890.7584            f   12000   12000   288    72     0
      --         --     2.5927   888.7644            f   12000   12000   288    72     0

      --         --     2.7453   839.3623            f   12000   12000   296    74     0
      --         --     2.7507   837.7191            f   12000   12000   296    74     0
      --         --     2.7509   837.6470            f   12000   12000   296    74     0

      --         --     2.6871   857.5446            f   12000   12000   304    76     0
      --         --     2.6873   857.4600            f   12000   12000   304    76     0
      --         --     2.6818   859.2220            f   12000   12000   304    76     0

      --         --     2.7881   826.4692            f   12000   12000   312    78     0
      --         --     2.7892   826.1414            f   12000   12000   312    78     0
      --         --     2.8114   819.6096            f   12000   12000   312    78     0

      --         --     2.5920   888.9854            f   12000   12000   320    80     0
      --         --     2.5926   888.8109            f   12000   12000   320    80     0
      --         --     2.6010   885.9324            f   12000   12000   320    80     0

      --         --     2.7302   843.9882            f   12000   12000   328    82     0
      --         --     2.7263   845.1980            f   12000   12000   328    82     0
      --         --     2.7281   844.6575            f   12000   12000   328    82     0

      --         --     2.6297   876.2669            f   12000   12000   336    84     0
      --         --     2.6235   878.3344            f   12000   12000   336    84     0
      --         --     2.6388   873.2233            f   12000   12000   336    84     0

      --         --     2.7791   829.1400            f   12000   12000   344    86     0
      --         --     2.7827   828.0907            f   12000   12000   344    86     0
      --         --     2.7799   828.9037            f   12000   12000   344    86     0

      --         --     2.5560   901.5322            f   12000   12000   352    88     0
      --         --     2.5719   895.9532            f   12000   12000   352    88     0
      --         --     2.5605   899.9395            f   12000   12000   352    88     0

      --         --     2.6341   874.7865            f   12000   12000   360    90     0
      --         --     2.6373   873.7401            f   12000   12000   360    90     0
      --         --     2.6646   864.7773            f   12000   12000   360    90     0

      --         --     2.5951   887.9494            f   12000   12000   368    92     0
      --         --     2.5805   892.9624            f   12000   12000   368    92     0
      --         --     2.5944   888.1648            f   12000   12000   368    92     0

      --         --     2.6988   853.8190            f   12000   12000   376    94     0
      --         --     2.7027   852.5817            f   12000   12000   376    94     0
      --         --     2.6999   853.4801            f   12000   12000   376    94     0

      --         --     5.9004   496.5245            f   13000   13000    96    24     0
      --         --     5.9660   491.0591            f   13000   13000    96    24     0
      --         --     5.9445   492.8352            f   13000   13000    96    24     0

      --         --     6.4830   451.9021            f   13000   13000   104    26     0
      --         --     6.3496   461.3960            f   13000   13000   104    26     0
      --         --     6.3471   461.5761            f   13000   13000   104    26     0

      --         --     5.9083   495.8580            f   13000   13000   112    28     0
      --         --     5.9091   495.7912            f   13000   13000   112    28     0
      --         --     5.9450   492.7957            f   13000   13000   112    28     0

      --         --     6.0188   486.7510            f   13000   13000   120    30     0
      --         --     6.0118   487.3172            f   13000   13000   120    30     0
      --         --     6.0147   487.0856            f   13000   13000   120    30     0

      --         --     5.0564   579.3935            f   13000   13000   128    32     0
      --         --     5.0722   577.5971            f   13000   13000   128    32     0
      --         --     5.0770   577.0500            f   13000   13000   128    32     0

      --         --     5.3414   548.4860            f   13000   13000   136    34     0
      --         --     5.3296   549.6974            f   13000   13000   136    34     0
      --         --     5.3315   549.5022            f   13000   13000   136    34     0

      --         --     4.9792   588.3854            f   13000   13000   144    36     0
      --         --     4.9826   587.9804            f   13000   13000   144    36     0
      --         --     4.9819   588.0604            f   13000   13000   144    36     0

      --         --     5.2353   559.6047            f   13000   13000   152    38     0
      --         --     5.2261   560.5815            f   13000   13000   152    38     0
      --         --     5.2263   560.5609            f   13000   13000   152    38     0

      --         --     4.4327   660.9235            f   13000   13000   160    40     0
      --         --     4.4220   662.5264            f   13000   13000   160    40     0
      --         --     4.4274   661.7064            f   13000   13000   160    40     0

      --         --     4.6322   632.4600            f   13000   13000   168    42     0
      --         --     4.6192   634.2411            f   13000   13000   168    42     0
      --         --     4.6124   635.1702            f   13000   13000   168    42     0

      --         --     4.4389   660.0059            f   13000   13000   176    44     0
      --         --     4.4155   663.4948            f   13000   13000   176    44     0
      --         --     4.4520   658.0540            f   13000   13000   176    44     0

      --         --     4.6283   632.9890            f   13000   13000   184    46     0
      --         --     4.6317   632.5272            f   13000   13000   184    46     0
      --         --     4.6335   632.2854            f   13000   13000   184    46     0

      --         --     3.8060   769.7552            f   13000   13000   192    48     0
      --         --     3.8029   770.3744            f   13000   13000   192    48     0
      --         --     3.8028   770.4024            f   13000   13000   192    48     0

      --         --     4.2289   692.7796            f   13000   13000   200    50     0
      --         --     4.1277   709.7527            f   13000   13000   200    50     0
      --         --     4.1198   711.1279            f   13000   13000   200    50     0

      --         --     4.0090   730.7755            f   13000   13000   208    52     0
      --         --     4.0276   727.4060            f   13000   13000   208    52     0
      --         --     4.0540   722.6620            f   13000   13000   208    52     0

      --         --     4.1945   698.4605            f   13000   13000   216    54     0
      --         --     4.1887   699.4194            f   13000   13000   216    54     0
      --         --     4.1915   698.9570            f   13000   13000   216    54     0

      --         --     3.7883   773.3378            f   13000   13000   224    56     0
      --         --     3.7812   774.7924            f   13000   13000   224    56     0
      --         --     3.7836   774.3087            f   13000   13000   224    56     0

      --         --     3.9575   740.2815            f   13000   13000   232    58     0
      --         --     3.9576   740.2691            f   13000   13000   232    58     0
      --         --     3.9673   738.4600            f   13000   13000   232    58     0

      --         --     3.8388   763.1786            f   13000   13000   240    60     0
      --         --     3.8183   767.2645            f   13000   13000   240    60     0
      --         --     3.8199   766.9540            f   13000   13000   240    60     0

      --         --     4.0236   728.1194            f   13000   13000   248    62     0
      --         --     4.0081   730.9312            f   13000   13000   248    62     0
      --         --     4.0096   730.6637            f   13000   13000   248    62     0

      --         --     3.5997   813.8601            f   13000   13000   256    64     0
      --         --     3.5930   815.3817            f   13000   13000   256    64     0
      --         --     3.5847   817.2796            f   13000   13000   256    64     0

      --         --     3.7738   776.3213            f   13000   13000   264    66     0
      --         --     3.7619   778.7665            f   13000   13000   264    66     0
      --         --     3.7747   776.1384            f   13000   13000   264    66     0

      --         --     3.6549   801.5741            f   13000   13000   272    68     0
      --         --     3.6487   802.9371            f   13000   13000   272    68     0
      --         --     3.6136   810.7406            f   13000   13000   272    68     0

      --         --     3.8857   753.9587            f   13000   13000   280    70     0
      --         --     3.8485   761.2415            f   13000   13000   280    70     0
      --         --     3.8422   762.4899            f   13000   13000   280    70     0

      --         --     3.3997   861.7470            f   13000   13000   288    72     0
      --         --     3.3709   869.1194            f   13000   13000   288    72     0
      --         --     3.3726   868.6745            f   13000   13000   288    72     0

      --         --     3.5325   829.3481            f   13000   13000   296    74     0
      --         --     3.5391   827.7922            f   13000   13000   296    74     0
      --         --     3.5388   827.8668            f   13000   13000   296    74     0

      --         --     3.4611   846.4565            f   13000   13000   304    76     0
      --         --     3.4494   849.3295            f   13000   13000   304    76     0
      --         --     3.4480   849.6604            f   13000   13000   304    76     0

      --         --     3.5955   814.8177            f   13000   13000   312    78     0
      --         --     3.5900   816.0702            f   13000   13000   312    78     0
      --         --     3.5909   815.8499            f   13000   13000   312    78     0

      --         --     3.3460   875.5674            f   13000   13000   320    80     0
      --         --     3.3441   876.0840            f   13000   13000   320    80     0
      --         --     3.3530   873.7385            f   13000   13000   320    80     0

      --         --     3.5281   830.3779            f   13000   13000   328    82     0
      --         --     3.5178   832.8127            f   13000   13000   328    82     0
      --         --     3.5173   832.9234            f   13000   13000   328    82     0

      --         --     3.3828   866.0613            f   13000   13000   336    84     0
      --         --     3.3787   867.0961            f   13000   13000   336    84     0
      --         --     3.3780   867.2874            f   13000   13000   336    84     0

      --         --     3.5545   824.2256            f   13000   13000   344    86     0
      --         --     3.5462   826.1467            f   13000   13000   344    86     0
      --         --     3.5449   826.4501            f   13000   13000   344    86     0

      --         --     3.2610   898.3845            f   13000   13000   352    88     0
      --         --     3.2600   898.6615            f   13000   13000   352    88     0
      --         --     3.2531   900.5749            f   13000   13000   352    88     0

      --         --     3.3984   862.0744            f   13000   13000   360    90     0
      --         --     3.3815   866.3788            f   13000   13000   360    90     0
      --         --     3.3883   864.6481            f   13000   13000   360    90     0

      --         --     3.5719   820.2054            f   13000   13000   368    92     0
      --         --     3.4418   851.1975            f   13000   13000   368    92     0
      --         --     3.3607   871.7553            f   13000   13000   368    92     0

      --         --     3.5871   816.7177            f   13000   13000   376    94     0
      --         --     3.5192   832.4800            f   13000   13000   376    94     0
      --         --     3.4913   839.1408            f   13000   13000   376    94     0

      --         --     5.1816   706.1586            f   14000   14000   200    50     0
      --         --     5.1629   708.7155            f   14000   14000   200    50     0
      --         --     5.1677   708.0688            f   14000   14000   200    50     0

      --         --     5.0422   725.6909            f   14000   14000   208    52     0
      --         --     5.0367   726.4822            f   14000   14000   208    52     0
      --         --     5.0377   726.3366            f   14000   14000   208    52     0

      --         --     5.2264   700.1146            f   14000   14000   216    54     0
      --         --     5.2259   700.1730            f   14000   14000   216    54     0
      --         --     5.2273   699.9903            f   14000   14000   216    54     0

      --         --     4.7645   767.9861            f   14000   14000   224    56     0
      --         --     4.7549   769.5400            f   14000   14000   224    56     0
      --         --     4.7438   771.3275            f   14000   14000   224    56     0

      --         --     4.9600   737.7198            f   14000   14000   232    58     0
      --         --     4.9608   737.5953            f   14000   14000   232    58     0
      --         --     4.9602   737.6874            f   14000   14000   232    58     0

      --         --     4.8352   756.7573            f   14000   14000   240    60     0
      --         --     4.7858   764.5602            f   14000   14000   240    60     0
      --         --     4.7900   763.8986            f   14000   14000   240    60     0

      --         --     5.0189   729.0551            f   14000   14000   248    62     0
      --         --     5.0107   730.2509            f   14000   14000   248    62     0
      --         --     5.0057   730.9823            f   14000   14000   248    62     0

      --         --     4.4807   816.6270            f   14000   14000   256    64     0
      --         --     4.4790   816.9371            f   14000   14000   256    64     0
      --         --     4.4883   815.2526            f   14000   14000   256    64     0

      --         --     4.7115   776.6185            f   14000   14000   264    66     0
      --         --     4.7092   777.0024            f   14000   14000   264    66     0
      --         --     4.7142   776.1706            f   14000   14000   264    66     0

      --         --     4.5315   807.4796            f   14000   14000   272    68     0
      --         --     4.5365   806.5765            f   14000   14000   272    68     0
      --         --     4.5471   804.7057            f   14000   14000   272    68     0

      --         --     4.7994   762.3940            f   14000   14000   280    70     0
      --         --     4.7738   766.4914            f   14000   14000   280    70     0
      --         --     4.7633   768.1740            f   14000   14000   280    70     0

      --         --     4.1837   874.6046            f   14000   14000   288    72     0
      --         --     4.2003   871.1332            f   14000   14000   288    72     0
      --         --     4.1819   874.9720            f   14000   14000   288    72     0

      --         --     4.4350   825.0434            f   14000   14000   296    74     0
      --         --     4.4453   823.1365            f   14000   14000   296    74     0
      --         --     4.4401   824.0846            f   14000   14000   296    74     0

      --         --     4.4550   821.3313            f   14000   14000   304    76     0
      --         --     4.3315   844.7543            f   14000   14000   304    76     0
      --         --     4.3369   843.7133            f   14000   14000   304    76     0

      --         --     4.4718   818.2539            f   14000   14000   312    78     0
      --         --     4.4747   817.7166            f   14000   14000   312    78     0
      --         --     4.4725   818.1179            f   14000   14000   312    78     0

      --         --     4.1815   875.0648            f   14000   14000   320    80     0
      --         --     4.1638   878.7744            f   14000   14000   320    80     0
      --         --     4.1661   878.2962            f   14000   14000   320    80     0

      --         --     4.3848   834.4943            f   14000   14000   328    82     0
      --         --     4.3805   835.3115            f   14000   14000   328    82     0
      --         --     4.3801   835.3840            f   14000   14000   328    82     0

      --         --     4.2139   868.3241            f   14000   14000   336    84     0
      --         --     4.2220   866.6741            f   14000   14000   336    84     0
      --         --     4.2134   868.4270            f   14000   14000   336    84     0

      --         --     4.4363   824.7997            f   14000   14000   344    86     0
      --         --     4.4322   825.5540            f   14000   14000   344    86     0
      --         --     4.4442   823.3285            f   14000   14000   344    86     0

      --         --     4.0454   904.5089            f   14000   14000   352    88     0
      --         --     4.0465   904.2514            f   14000   14000   352    88     0
      --         --     4.0641   900.3387            f   14000   14000   352    88     0

      --         --     4.1883   873.6331            f   14000   14000   360    90     0
      --         --     4.1945   872.3402            f   14000   14000   360    90     0
      --         --     4.2023   870.7284            f   14000   14000   360    90     0

      --         --     4.1559   880.4437            f   14000   14000   368    92     0
      --         --     4.1728   876.8881            f   14000   14000   368    92     0
      --         --     4.1428   883.2355            f   14000   14000   368    92     0

      --         --     4.3302   844.9995            f   14000   14000   376    94     0
      --         --     4.3488   841.3862            f   14000   14000   376    94     0
      --         --     4.3386   843.3679            f   14000   14000   376    94     0

      --         --     6.3759   705.8585            f   15000   15000   200    50     0
      --         --     6.3411   709.7322            f   15000   15000   200    50     0
      --         --     6.3405   709.7974            f   15000   15000   200    50     0

      --         --     6.1959   726.3540            f   15000   15000   208    52     0
      --         --     6.1914   726.8859            f   15000   15000   208    52     0
      --         --     6.1987   726.0275            f   15000   15000   208    52     0

      --         --     6.4173   701.3034            f   15000   15000   216    54     0
      --         --     6.4309   699.8179            f   15000   15000   216    54     0
      --         --     6.4300   699.9171            f   15000   15000   216    54     0

      --         --     5.7895   777.3520            f   15000   15000   224    56     0
      --         --     5.7917   777.0567            f   15000   15000   224    56     0
      --         --     5.7955   776.5401            f   15000   15000   224    56     0

      --         --     6.0805   740.1424            f   15000   15000   232    58     0
      --         --     6.0740   740.9314            f   15000   15000   232    58     0
      --         --     6.0741   740.9288            f   15000   15000   232    58     0

      --         --     5.8627   767.6380            f   15000   15000   240    60     0
      --         --     5.8771   765.7549            f   15000   15000   240    60     0
      --         --     5.8746   766.0830            f   15000   15000   240    60     0

      --         --     6.1517   731.5752            f   15000   15000   248    62     0
      --         --     6.1546   731.2301            f   15000   15000   248    62     0
      --         --     6.1512   731.6364            f   15000   15000   248    62     0

      --         --     5.5221   814.9830            f   15000   15000   256    64     0
      --         --     5.5335   813.3087            f   15000   15000   256    64     0
      --         --     5.5144   816.1202            f   15000   15000   256    64     0

      --         --     5.7542   782.1167            f   15000   15000   264    66     0
      --         --     5.7615   781.1205            f   15000   15000   264    66     0
      --         --     5.7766   779.0816            f   15000   15000   264    66     0

      --         --     5.5984   803.8753            f   15000   15000   272    68     0
      --         --     5.5902   805.0667            f   15000   15000   272    68     0
      --         --     5.5795   806.5995            f   15000   15000   272    68     0

      --         --     5.8838   764.8879            f   15000   15000   280    70     0
      --         --     5.8810   765.2504            f   15000   15000   280    70     0
      --         --     5.8897   764.1210            f   15000   15000   280    70     0

      --         --     5.1690   870.6574            f   15000   15000   288    72     0
      --         --     5.1651   871.3117            f   15000   15000   288    72     0
      --         --     5.1645   871.4224            f   15000   15000   288    72     0

      --         --     5.4480   826.0795            f   15000   15000   296    74     0
      --         --     5.4536   825.2211            f   15000   15000   296    74     0
      --         --     5.4377   827.6455            f   15000   15000   296    74     0

      --         --     5.3007   849.0231            f   15000   15000   304    76     0
      --         --     5.3025   848.7447            f   15000   15000   304    76     0
      --         --     5.3098   847.5744            f   15000   15000   304    76     0

      --         --     5.5178   815.6181            f   15000   15000   312    78     0
      --         --     5.5180   815.6009            f   15000   15000   312    78     0
      --         --     5.5169   815.7517            f   15000   15000   312    78     0

      --         --     5.1067   881.2867            f   15000   15000   320    80     0
      --         --     5.1093   880.8284            f   15000   15000   320    80     0
      --         --     5.1091   880.8704            f   15000   15000   320    80     0

      --         --     5.3717   837.8007            f   15000   15000   328    82     0
      --         --     5.3753   837.2481            f   15000   15000   328    82     0
      --         --     5.3710   837.9179            f   15000   15000   328    82     0

      --         --     5.1914   866.9013            f   15000   15000   336    84     0
      --         --     5.1828   868.3476            f   15000   15000   336    84     0
      --         --     5.1764   869.4114            f   15000   15000   336    84     0

      --         --     5.4584   824.4963            f   15000   15000   344    86     0
      --         --     5.4376   827.6532            f   15000   15000   344    86     0
      --         --     5.4358   827.9270            f   15000   15000   344    86     0

      --         --     4.9878   902.2960            f   15000   15000   352    88     0
      --         --     4.9903   901.8449            f   15000   15000   352    88     0
      --         --     4.9928   901.3907            f   15000   15000   352    88     0

      --         --     5.1575   872.5950            f   15000   15000   360    90     0
      --         --     5.1578   872.5541            f   15000   15000   360    90     0
      --         --     5.1852   867.9445            f   15000   15000   360    90     0

      --         --     5.0622   889.0271            f   15000   15000   368    92     0
      --         --     5.0632   888.8503            f   15000   15000   368    92     0
      --         --     5.0750   886.7834            f   15000   15000   368    92     0

      --         --     5.2778   852.7206            f   15000   15000   376    94     0
      --         --     5.2786   852.5806            f   15000   15000   376    94     0
      --         --     5.2949   849.9581            f   15000   15000   376    94     0

      --         --     7.7067   708.7136            f   16000   16000   200    50     0
      --         --     7.7044   708.9291            f   16000   16000   200    50     0
      --         --     7.7091   708.4977            f   16000   16000   200    50     0

      --         --     7.4730   730.8743            f   16000   16000   208    52     0
      --         --     7.4755   730.6354            f   16000   16000   208    52     0
      --         --     7.4737   730.8128            f   16000   16000   208    52     0

      --         --     7.8043   699.8542            f   16000   16000   216    54     0
      --         --     7.8106   699.2865            f   16000   16000   216    54     0
      --         --     7.8117   699.1909            f   16000   16000   216    54     0

      --         --     7.0538   774.3074            f   16000   16000   224    56     0
      --         --     7.0450   775.2777            f   16000   16000   224    56     0
      --         --     7.0634   773.2594            f   16000   16000   224    56     0

      --         --     7.3341   744.7224            f   16000   16000   232    58     0
      --         --     7.3420   743.9160            f   16000   16000   232    58     0
      --         --     7.3350   744.6301            f   16000   16000   232    58     0

      --         --     7.0942   769.8987            f   16000   16000   240    60     0
      --         --     7.0951   769.8091            f   16000   16000   240    60     0
      --         --     7.0973   769.5691            f   16000   16000   240    60     0

      --         --     7.4649   731.6679            f   16000   16000   248    62     0
      --         --     7.4679   731.3729            f   16000   16000   248    62     0
      --         --     7.4672   731.4455            f   16000   16000   248    62     0

      --         --     6.6926   816.1021            f   16000   16000   256    64     0
      --         --     6.6893   816.5083            f   16000   16000   256    64     0
      --         --     6.6844   817.1073            f   16000   16000   256    64     0

      --         --     7.0043   779.7818            f   16000   16000   264    66     0
      --         --     7.0047   779.7399            f   16000   16000   264    66     0
      --         --     7.0205   777.9893            f   16000   16000   264    66     0

      --         --     6.7372   810.7030            f   16000   16000   272    68     0
      --         --     6.7372   810.6949            f   16000   16000   272    68     0
      --         --     6.7363   810.8078            f   16000   16000   272    68     0

      --         --     7.1485   764.0555            f   16000   16000   280    70     0
      --         --     7.1385   765.1269            f   16000   16000   280    70     0
      --         --     7.1488   764.0249            f   16000   16000   280    70     0

