
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     0.4197   544.8295    7000    7000   448    16     0     8       -1

      --         --     0.4235   539.9423    7000    7000   456    16     0     8       -1
      --         --     0.4243   538.9186    7000    7000   456    16     0     8       -1
      --         --     0.4168   548.6226    7000    7000   456    16     0     8       -1

      --         --     0.4233   540.1085    7000    7000   464    16     0     8       -1
      --         --     0.4265   536.0702    7000    7000   464    16     0     8       -1
      --         --     0.4346   526.1514    7000    7000   464    16     0     8       -1

      --         --     0.4335   527.3840    7000    7000   472    16     0     8       -1
      --         --     0.4332   527.7734    7000    7000   472    16     0     8       -1
      --         --     0.4337   527.2253    7000    7000   472    16     0     8       -1

      --         --     0.4211   542.9718    7000    7000   480    16     0     8       -1
      --         --     0.4223   541.3972    7000    7000   480    16     0     8       -1
      --         --     0.4247   538.3531    7000    7000   480    16     0     8       -1

      --         --     0.4343   526.4193    7000    7000   488    16     0     8       -1
      --         --     0.4369   523.3761    7000    7000   488    16     0     8       -1
      --         --     0.4337   527.2220    7000    7000   488    16     0     8       -1

      --         --     0.4416   517.7107    7000    7000   496    16     0     8       -1
      --         --     0.4407   518.8735    7000    7000   496    16     0     8       -1
      --         --     0.4322   529.0659    7000    7000   496    16     0     8       -1

      --         --     0.4418   517.5150    7000    7000   504    16     0     8       -1
      --         --     0.4451   513.7276    7000    7000   504    16     0     8       -1
      --         --     0.4378   522.2381    7000    7000   504    16     0     8       -1

      --         --     0.5648   604.2866    8000    8000   128    16     0     8       -1
      --         --     0.5626   606.6919    8000    8000   128    16     0     8       -1
      --         --     0.5615   607.8517    8000    8000   128    16     0     8       -1

      --         --     0.5518   618.4870    8000    8000   136    16     0     8       -1
      --         --     0.5553   614.6745    8000    8000   136    16     0     8       -1
      --         --     0.5504   620.1125    8000    8000   136    16     0     8       -1

      --         --     0.5078   672.0649    8000    8000   144    16     0     8       -1
      --         --     0.5245   650.6950    8000    8000   144    16     0     8       -1
      --         --     0.5161   661.3185    8000    8000   144    16     0     8       -1

      --         --     0.5149   662.9107    8000    8000   152    16     0     8       -1
      --         --     0.5177   659.2525    8000    8000   152    16     0     8       -1
      --         --     0.5189   657.7191    8000    8000   152    16     0     8       -1

      --         --     0.5146   663.2277    8000    8000   160    16     0     8       -1
      --         --     0.5005   681.9328    8000    8000   160    16     0     8       -1
      --         --     0.5086   671.0765    8000    8000   160    16     0     8       -1

      --         --     0.4983   684.8702    8000    8000   168    16     0     8       -1
      --         --     0.4959   688.2974    8000    8000   168    16     0     8       -1
      --         --     0.4953   689.1452    8000    8000   168    16     0     8       -1

      --         --     0.5018   680.1620    8000    8000   176    16     0     8       -1
      --         --     0.4960   688.0793    8000    8000   176    16     0     8       -1
      --         --     0.4995   683.2419    8000    8000   176    16     0     8       -1

      --         --     0.5103   668.8372    8000    8000   184    16     0     8       -1
      --         --     0.5102   668.9414    8000    8000   184    16     0     8       -1
      --         --     0.5067   673.6287    8000    8000   184    16     0     8       -1

      --         --     0.4944   690.3131    8000    8000   192    16     0     8       -1
      --         --     0.4978   685.5867    8000    8000   192    16     0     8       -1
      --         --     0.4967   687.1447    8000    8000   192    16     0     8       -1

      --         --     0.4973   686.3433    8000    8000   200    16     0     8       -1
      --         --     0.5007   681.6505    8000    8000   200    16     0     8       -1
      --         --     0.4974   686.1157    8000    8000   200    16     0     8       -1

      --         --     0.4926   692.8279    8000    8000   208    16     0     8       -1
      --         --     0.4967   687.0881    8000    8000   208    16     0     8       -1
      --         --     0.4976   685.8671    8000    8000   208    16     0     8       -1

      --         --     0.4960   688.1589    8000    8000   216    16     0     8       -1
      --         --     0.4993   683.4930    8000    8000   216    16     0     8       -1
      --         --     0.5027   679.0025    8000    8000   216    16     0     8       -1

      --         --     0.4972   686.5024    8000    8000   224    16     0     8       -1
      --         --     0.4927   692.7343    8000    8000   224    16     0     8       -1
      --         --     0.4911   694.9148    8000    8000   224    16     0     8       -1

      --         --     0.4991   683.7659    8000    8000   232    16     0     8       -1
      --         --     0.4868   701.0840    8000    8000   232    16     0     8       -1
      --         --     0.4966   687.2835    8000    8000   232    16     0     8       -1

      --         --     0.4725   722.2797    8000    8000   240    16     0     8       -1
      --         --     0.4884   698.8590    8000    8000   240    16     0     8       -1
      --         --     0.4763   716.5297    8000    8000   240    16     0     8       -1

      --         --     0.4923   693.3228    8000    8000   248    16     0     8       -1
      --         --     0.4912   694.8503    8000    8000   248    16     0     8       -1
      --         --     0.4846   704.2259    8000    8000   248    16     0     8       -1

      --         --     0.4875   700.1207    8000    8000   256    16     0     8       -1
      --         --     0.4879   699.5578    8000    8000   256    16     0     8       -1
      --         --     0.4872   700.5857    8000    8000   256    16     0     8       -1

      --         --     0.5007   681.6259    8000    8000   264    16     0     8       -1
      --         --     0.4987   684.3546    8000    8000   264    16     0     8       -1
      --         --     0.5019   679.9655    8000    8000   264    16     0     8       -1

      --         --     0.4909   695.2929    8000    8000   272    16     0     8       -1
      --         --     0.4900   696.5609    8000    8000   272    16     0     8       -1
      --         --     0.4934   691.7315    8000    8000   272    16     0     8       -1

      --         --     0.4947   689.9596    8000    8000   280    16     0     8       -1
      --         --     0.4987   684.4228    8000    8000   280    16     0     8       -1
      --         --     0.5017   680.2584    8000    8000   280    16     0     8       -1

      --         --     0.4970   686.7714    8000    8000   288    16     0     8       -1
      --         --     0.4956   688.6048    8000    8000   288    16     0     8       -1
      --         --     0.4956   688.6717    8000    8000   288    16     0     8       -1

      --         --     0.5101   669.0379    8000    8000   296    16     0     8       -1
      --         --     0.5102   668.9366    8000    8000   296    16     0     8       -1
      --         --     0.5107   668.3198    8000    8000   296    16     0     8       -1

      --         --     0.5086   671.0470    8000    8000   304    16     0     8       -1
      --         --     0.5082   671.6061    8000    8000   304    16     0     8       -1
      --         --     0.5091   670.4408    8000    8000   304    16     0     8       -1

      --         --     0.5129   665.3982    8000    8000   312    16     0     8       -1
      --         --     0.5101   669.1108    8000    8000   312    16     0     8       -1
      --         --     0.5082   671.6063    8000    8000   312    16     0     8       -1

      --         --     0.5189   657.6958    8000    8000   320    16     0     8       -1
      --         --     0.5153   662.3734    8000    8000   320    16     0     8       -1
      --         --     0.5146   663.1811    8000    8000   320    16     0     8       -1

      --         --     0.5237   651.7556    8000    8000   328    16     0     8       -1
      --         --     0.5213   654.6841    8000    8000   328    16     0     8       -1
      --         --     0.5220   653.8107    8000    8000   328    16     0     8       -1

      --         --     0.5169   660.2858    8000    8000   336    16     0     8       -1
      --         --     0.5178   659.1484    8000    8000   336    16     0     8       -1
      --         --     0.5180   658.8329    8000    8000   336    16     0     8       -1

      --         --     0.5348   638.2419    8000    8000   344    16     0     8       -1
      --         --     0.5399   632.1196    8000    8000   344    16     0     8       -1
      --         --     0.5576   612.0724    8000    8000   344    16     0     8       -1

      --         --     0.5347   638.3459    8000    8000   352    16     0     8       -1
      --         --     0.5251   649.9494    8000    8000   352    16     0     8       -1
      --         --     0.5332   640.0537    8000    8000   352    16     0     8       -1

      --         --     0.5354   637.4346    8000    8000   360    16     0     8       -1
      --         --     0.5368   635.8341    8000    8000   360    16     0     8       -1
      --         --     0.5354   637.4398    8000    8000   360    16     0     8       -1

      --         --     0.5413   630.5682    8000    8000   368    16     0     8       -1
      --         --     0.5346   638.4564    8000    8000   368    16     0     8       -1
      --         --     0.5343   638.7460    8000    8000   368    16     0     8       -1

      --         --     0.5446   626.7220    8000    8000   376    16     0     8       -1
      --         --     0.5484   622.4149    8000    8000   376    16     0     8       -1
      --         --     0.5446   626.6846    8000    8000   376    16     0     8       -1

      --         --     0.5335   639.7884    8000    8000   384    16     0     8       -1
      --         --     0.5365   636.1109    8000    8000   384    16     0     8       -1
      --         --     0.5402   631.8358    8000    8000   384    16     0     8       -1

      --         --     0.5555   614.4072    8000    8000   392    16     0     8       -1
      --         --     0.5550   614.9611    8000    8000   392    16     0     8       -1
      --         --     0.5557   614.1763    8000    8000   392    16     0     8       -1

      --         --     0.5435   627.9902    8000    8000   400    16     0     8       -1
      --         --     0.5548   615.1317    8000    8000   400    16     0     8       -1
      --         --     0.5527   617.5248    8000    8000   400    16     0     8       -1

      --         --     0.5610   608.3359    8000    8000   408    16     0     8       -1
      --         --     0.5571   612.6470    8000    8000   408    16     0     8       -1
      --         --     0.5617   607.6028    8000    8000   408    16     0     8       -1

      --         --     0.5568   613.0034    8000    8000   416    16     0     8       -1
      --         --     0.5541   615.9361    8000    8000   416    16     0     8       -1
      --         --     0.5660   602.9614    8000    8000   416    16     0     8       -1

      --         --     0.5620   607.2683    8000    8000   424    16     0     8       -1
      --         --     0.5628   606.4789    8000    8000   424    16     0     8       -1
      --         --     0.5595   609.9709    8000    8000   424    16     0     8       -1

      --         --     0.5525   617.7349    8000    8000   432    16     0     8       -1
      --         --     0.5471   623.8730    8000    8000   432    16     0     8       -1
      --         --     0.5566   613.2287    8000    8000   432    16     0     8       -1

      --         --     0.5742   594.4086    8000    8000   440    16     0     8       -1
      --         --     0.5710   597.7035    8000    8000   440    16     0     8       -1
      --         --     0.5705   598.2954    8000    8000   440    16     0     8       -1

      --         --     0.5657   603.3570    8000    8000   448    16     0     8       -1
      --         --     0.5591   610.4112    8000    8000   448    16     0     8       -1
      --         --     0.5607   608.7159    8000    8000   448    16     0     8       -1

      --         --     0.5727   595.9928    8000    8000   456    16     0     8       -1
      --         --     0.5669   602.0049    8000    8000   456    16     0     8       -1
      --         --     0.5662   602.7560    8000    8000   456    16     0     8       -1

      --         --     0.5649   604.1638    8000    8000   464    16     0     8       -1
      --         --     0.5664   602.5503    8000    8000   464    16     0     8       -1
      --         --     0.5650   604.0504    8000    8000   464    16     0     8       -1

      --         --     0.5752   593.3719    8000    8000   472    16     0     8       -1
      --         --     0.5648   604.2549    8000    8000   472    16     0     8       -1
      --         --     0.5740   594.5549    8000    8000   472    16     0     8       -1

      --         --     0.5700   598.8087    8000    8000   480    16     0     8       -1
      --         --     0.5756   592.9468    8000    8000   480    16     0     8       -1
      --         --     0.5695   599.2855    8000    8000   480    16     0     8       -1

      --         --     0.5832   585.2340    8000    8000   488    16     0     8       -1
      --         --     0.5808   587.6703    8000    8000   488    16     0     8       -1
      --         --     0.5742   594.4263    8000    8000   488    16     0     8       -1

      --         --     0.5840   584.4363    8000    8000   496    16     0     8       -1
      --         --     0.5864   582.0606    8000    8000   496    16     0     8       -1
      --         --     0.5815   586.9102    8000    8000   496    16     0     8       -1

      --         --     0.5857   582.7299    8000    8000   504    16     0     8       -1
      --         --     0.5888   579.6672    8000    8000   504    16     0     8       -1
      --         --     0.5913   577.2367    8000    8000   504    16     0     8       -1

      --         --     0.7729   628.7231    9000    9000   128    16     0     8       -1
      --         --     0.7619   637.8486    9000    9000   128    16     0     8       -1
      --         --     0.7462   651.2794    9000    9000   128    16     0     8       -1

      --         --     0.7492   648.6775    9000    9000   136    16     0     8       -1
      --         --     0.7480   649.6723    9000    9000   136    16     0     8       -1
      --         --     0.7471   650.4737    9000    9000   136    16     0     8       -1

      --         --     0.7019   692.3379    9000    9000   144    16     0     8       -1
      --         --     0.6943   699.9409    9000    9000   144    16     0     8       -1
      --         --     0.6997   694.5081    9000    9000   144    16     0     8       -1

      --         --     0.7017   692.5392    9000    9000   152    16     0     8       -1
      --         --     0.7056   688.7506    9000    9000   152    16     0     8       -1
      --         --     0.6958   698.4387    9000    9000   152    16     0     8       -1

      --         --     0.6826   711.9065    9000    9000   160    16     0     8       -1
      --         --     0.6906   703.6871    9000    9000   160    16     0     8       -1
      --         --     0.6895   704.7909    9000    9000   160    16     0     8       -1

      --         --     0.6569   739.7328    9000    9000   168    16     0     8       -1
      --         --     0.6766   718.2049    9000    9000   168    16     0     8       -1
      --         --     0.6662   729.4592    9000    9000   168    16     0     8       -1

      --         --     0.6642   731.6225    9000    9000   176    16     0     8       -1
      --         --     0.6677   727.8546    9000    9000   176    16     0     8       -1
      --         --     0.6706   724.6219    9000    9000   176    16     0     8       -1

      --         --     0.6751   719.8537    9000    9000   184    16     0     8       -1
      --         --     0.6747   720.2553    9000    9000   184    16     0     8       -1
      --         --     0.6670   728.6036    9000    9000   184    16     0     8       -1

      --         --     0.6683   727.1449    9000    9000   192    16     0     8       -1
      --         --     0.6658   729.8348    9000    9000   192    16     0     8       -1
      --         --     0.6613   734.8941    9000    9000   192    16     0     8       -1

      --         --     0.6754   719.5018    9000    9000   200    16     0     8       -1
      --         --     0.6734   721.6617    9000    9000   200    16     0     8       -1
      --         --     0.6741   720.8829    9000    9000   200    16     0     8       -1

      --         --     0.6679   727.5575    9000    9000   208    16     0     8       -1
      --         --     0.6614   734.7494    9000    9000   208    16     0     8       -1
      --         --     0.6706   724.6177    9000    9000   208    16     0     8       -1

      --         --     0.6678   727.7239    9000    9000   216    16     0     8       -1
      --         --     0.6644   731.4536    9000    9000   216    16     0     8       -1
      --         --     0.6804   714.2752    9000    9000   216    16     0     8       -1

      --         --     0.6856   708.8337    9000    9000   224    16     0     8       -1
      --         --     0.7452   652.1536    9000    9000   224    16     0     8       -1
      --         --     0.7536   644.8401    9000    9000   224    16     0     8       -1

      --         --     0.7587   640.4918    9000    9000   232    16     0     8       -1
      --         --     1.0348   469.6168    9000    9000   232    16     0     8       -1
      --         --     1.0456   464.7574    9000    9000   232    16     0     8       -1

      --         --     1.0165   478.0809    9000    9000   240    16     0     8       -1
      --         --     1.0140   479.2458    9000    9000   240    16     0     8       -1
      --         --     1.0101   481.0793    9000    9000   240    16     0     8       -1

      --         --     1.0433   465.8042    9000    9000   248    16     0     8       -1
      --         --     0.7102   684.2442    9000    9000   248    16     0     8       -1
      --         --     0.6869   707.4661    9000    9000   248    16     0     8       -1

      --         --     0.6746   720.4164    9000    9000   256    16     0     8       -1
      --         --     0.6523   744.9802    9000    9000   256    16     0     8       -1
      --         --     0.6544   742.5746    9000    9000   256    16     0     8       -1

      --         --     0.6574   739.2590    9000    9000   264    16     0     8       -1
      --         --     0.6566   740.1537    9000    9000   264    16     0     8       -1
      --         --     0.6596   736.7421    9000    9000   264    16     0     8       -1

      --         --     0.6546   742.3303    9000    9000   272    16     0     8       -1
      --         --     0.6462   752.0330    9000    9000   272    16     0     8       -1
      --         --     0.6468   751.3273    9000    9000   272    16     0     8       -1

      --         --     0.6646   731.2202    9000    9000   280    16     0     8       -1
      --         --     0.6672   728.3028    9000    9000   280    16     0     8       -1
      --         --     0.6596   736.7181    9000    9000   280    16     0     8       -1

      --         --     0.6544   742.6241    9000    9000   288    16     0     8       -1
      --         --     0.6550   741.9386    9000    9000   288    16     0     8       -1
      --         --     0.6476   750.4020    9000    9000   288    16     0     8       -1

      --         --     0.6642   731.6911    9000    9000   296    16     0     8       -1
      --         --     0.6661   729.5538    9000    9000   296    16     0     8       -1
      --         --     0.6734   721.6682    9000    9000   296    16     0     8       -1

      --         --     0.6528   744.3897    9000    9000   304    16     0     8       -1
      --         --     0.6659   729.7358    9000    9000   304    16     0     8       -1
      --         --     0.6576   738.9511    9000    9000   304    16     0     8       -1

      --         --     0.6653   730.4574    9000    9000   312    16     0     8       -1
      --         --     0.6759   718.9518    9000    9000   312    16     0     8       -1
      --         --     0.6668   728.7497    9000    9000   312    16     0     8       -1

      --         --     0.6831   711.4384    9000    9000   320    16     0     8       -1
      --         --     0.6716   723.5921    9000    9000   320    16     0     8       -1
      --         --     0.6703   725.0213    9000    9000   320    16     0     8       -1

      --         --     0.6824   712.1482    9000    9000   328    16     0     8       -1
      --         --     0.6828   711.7642    9000    9000   328    16     0     8       -1
      --         --     0.6798   714.9077    9000    9000   328    16     0     8       -1

      --         --     0.6759   719.0284    9000    9000   336    16     0     8       -1
      --         --     0.6811   713.5437    9000    9000   336    16     0     8       -1
      --         --     0.6826   711.9147    9000    9000   336    16     0     8       -1

      --         --     0.6981   696.1414    9000    9000   344    16     0     8       -1
      --         --     0.7001   694.1711    9000    9000   344    16     0     8       -1
      --         --     0.6933   700.9621    9000    9000   344    16     0     8       -1

      --         --     0.6796   715.1138    9000    9000   352    16     0     8       -1
      --         --     0.6774   717.3640    9000    9000   352    16     0     8       -1
      --         --     0.6871   707.2769    9000    9000   352    16     0     8       -1

      --         --     0.6867   707.6461    9000    9000   360    16     0     8       -1
      --         --     0.7013   692.9828    9000    9000   360    16     0     8       -1
      --         --     0.6894   704.9297    9000    9000   360    16     0     8       -1

      --         --     0.6985   695.7645    9000    9000   368    16     0     8       -1
      --         --     0.7000   694.1788    9000    9000   368    16     0     8       -1
      --         --     0.6958   698.4533    9000    9000   368    16     0     8       -1

      --         --     0.7032   691.0426    9000    9000   376    16     0     8       -1
      --         --     0.7070   687.3967    9000    9000   376    16     0     8       -1
      --         --     0.7085   685.9327    9000    9000   376    16     0     8       -1

      --         --     0.7021   692.1546    9000    9000   384    16     0     8       -1
      --         --     0.6981   696.1169    9000    9000   384    16     0     8       -1
      --         --     0.7016   692.6585    9000    9000   384    16     0     8       -1

      --         --     0.7248   670.5062    9000    9000   392    16     0     8       -1
      --         --     0.7296   666.1060    9000    9000   392    16     0     8       -1
      --         --     0.7292   666.4155    9000    9000   392    16     0     8       -1

      --         --     0.7183   676.5809    9000    9000   400    16     0     8       -1
      --         --     0.7240   671.1741    9000    9000   400    16     0     8       -1
      --         --     0.7271   668.3303    9000    9000   400    16     0     8       -1

      --         --     0.7351   661.0896    9000    9000   408    16     0     8       -1
      --         --     0.7335   662.5052    9000    9000   408    16     0     8       -1
      --         --     0.7360   660.2744    9000    9000   408    16     0     8       -1

      --         --     0.7262   669.1596    9000    9000   416    16     0     8       -1
      --         --     0.7288   666.8156    9000    9000   416    16     0     8       -1
      --         --     0.7327   663.2856    9000    9000   416    16     0     8       -1

      --         --     0.7472   650.4175    9000    9000   424    16     0     8       -1
      --         --     0.7452   652.0844    9000    9000   424    16     0     8       -1
      --         --     0.7480   649.6758    9000    9000   424    16     0     8       -1

      --         --     0.7402   656.5367    9000    9000   432    16     0     8       -1
      --         --     0.7342   661.8528    9000    9000   432    16     0     8       -1
      --         --     0.7388   657.7704    9000    9000   432    16     0     8       -1

      --         --     0.7406   656.2065    9000    9000   440    16     0     8       -1
      --         --     0.7427   654.3118    9000    9000   440    16     0     8       -1
      --         --     0.7476   650.0308    9000    9000   440    16     0     8       -1

      --         --     0.7415   655.3865    9000    9000   448    16     0     8       -1
      --         --     0.7427   654.3271    9000    9000   448    16     0     8       -1
      --         --     0.7479   649.7931    9000    9000   448    16     0     8       -1

      --         --     0.7520   646.2613    9000    9000   456    16     0     8       -1
      --         --     0.7403   656.4155    9000    9000   456    16     0     8       -1
      --         --     0.7521   646.1530    9000    9000   456    16     0     8       -1

      --         --     0.7462   651.2480    9000    9000   464    16     0     8       -1
      --         --     0.7435   653.6312    9000    9000   464    16     0     8       -1
      --         --     0.7417   655.2092    9000    9000   464    16     0     8       -1

      --         --     0.7749   627.0997    9000    9000   472    16     0     8       -1
      --         --     0.7659   634.4989    9000    9000   472    16     0     8       -1
      --         --     0.7705   630.7214    9000    9000   472    16     0     8       -1

      --         --     0.7469   650.6126    9000    9000   480    16     0     8       -1
      --         --     0.7450   652.2834    9000    9000   480    16     0     8       -1
      --         --     0.7531   645.2695    9000    9000   480    16     0     8       -1

      --         --     0.7621   637.6234    9000    9000   488    16     0     8       -1
      --         --     0.7648   635.4042    9000    9000   488    16     0     8       -1
      --         --     0.7631   636.8253    9000    9000   488    16     0     8       -1

      --         --     0.7617   638.0219    9000    9000   496    16     0     8       -1
      --         --     0.7476   650.0207    9000    9000   496    16     0     8       -1
      --         --     0.7538   644.6575    9000    9000   496    16     0     8       -1

      --         --     0.7721   629.3930    9000    9000   504    16     0     8       -1
      --         --     0.7832   620.5085    9000    9000   504    16     0     8       -1
      --         --     0.7738   628.0419    9000    9000   504    16     0     8       -1

      --         --     1.0019   665.3300   10000   10000   128    16     0     8       -1
      --         --     1.0029   664.6724   10000   10000   128    16     0     8       -1
      --         --     1.0269   649.1314   10000   10000   128    16     0     8       -1

      --         --     0.9602   694.2640   10000   10000   136    16     0     8       -1
      --         --     0.9821   678.7658   10000   10000   136    16     0     8       -1
      --         --     0.9724   685.5374   10000   10000   136    16     0     8       -1

      --         --     0.9160   727.7651   10000   10000   144    16     0     8       -1
      --         --     0.9122   730.7617   10000   10000   144    16     0     8       -1
      --         --     0.9175   726.5425   10000   10000   144    16     0     8       -1

      --         --     0.9030   738.2322   10000   10000   152    16     0     8       -1
      --         --     0.9117   731.1594   10000   10000   152    16     0     8       -1
      --         --     0.9124   730.5942   10000   10000   152    16     0     8       -1

      --         --     0.8956   744.3143   10000   10000   160    16     0     8       -1
      --         --     0.9000   740.7229   10000   10000   160    16     0     8       -1
      --         --     0.9030   738.2498   10000   10000   160    16     0     8       -1

      --         --     0.8789   758.4759   10000   10000   168    16     0     8       -1
      --         --     0.8774   759.7711   10000   10000   168    16     0     8       -1
      --         --     0.8859   752.4718   10000   10000   168    16     0     8       -1

      --         --     0.8697   766.5143   10000   10000   176    16     0     8       -1
      --         --     0.8768   760.2927   10000   10000   176    16     0     8       -1
      --         --     0.8870   751.5588   10000   10000   176    16     0     8       -1

      --         --     0.8781   759.1991   10000   10000   184    16     0     8       -1
      --         --     0.8816   756.1613   10000   10000   184    16     0     8       -1
      --         --     0.8817   756.0234   10000   10000   184    16     0     8       -1

      --         --     0.8617   773.5918   10000   10000   192    16     0     8       -1
      --         --     0.8573   777.5867   10000   10000   192    16     0     8       -1
      --         --     0.8543   780.3238   10000   10000   192    16     0     8       -1

      --         --     0.8765   760.5620   10000   10000   200    16     0     8       -1
      --         --     0.8643   771.2519   10000   10000   200    16     0     8       -1
      --         --     0.8814   756.3396   10000   10000   200    16     0     8       -1

      --         --     0.8559   778.8799   10000   10000   208    16     0     8       -1
      --         --     0.8653   770.3988   10000   10000   208    16     0     8       -1
      --         --     0.8695   766.6574   10000   10000   208    16     0     8       -1

      --         --     0.8756   761.3424   10000   10000   216    16     0     8       -1
      --         --     0.8672   768.6915   10000   10000   216    16     0     8       -1
      --         --     0.8752   761.6339   10000   10000   216    16     0     8       -1

      --         --     0.8654   770.2604   10000   10000   224    16     0     8       -1
      --         --     0.8772   759.9240   10000   10000   224    16     0     8       -1
      --         --     0.8724   764.0937   10000   10000   224    16     0     8       -1

      --         --     0.8852   753.0287   10000   10000   232    16     0     8       -1
      --         --     0.8832   754.7582   10000   10000   232    16     0     8       -1
      --         --     0.8960   743.9708   10000   10000   232    16     0     8       -1

      --         --     0.8473   786.7889   10000   10000   240    16     0     8       -1
      --         --     0.8530   781.4618   10000   10000   240    16     0     8       -1
      --         --     0.8627   772.6707   10000   10000   240    16     0     8       -1

      --         --     0.8958   744.1496   10000   10000   248    16     0     8       -1
      --         --     0.8697   766.5007   10000   10000   248    16     0     8       -1
      --         --     0.8831   754.8727   10000   10000   248    16     0     8       -1

      --         --     0.8642   771.3873   10000   10000   256    16     0     8       -1
      --         --     0.8620   773.3603   10000   10000   256    16     0     8       -1
      --         --     0.8655   770.2112   10000   10000   256    16     0     8       -1

      --         --     0.8833   754.7263   10000   10000   264    16     0     8       -1
      --         --     0.8663   769.5106   10000   10000   264    16     0     8       -1
      --         --     0.8811   756.6031   10000   10000   264    16     0     8       -1

      --         --     0.8704   765.8833   10000   10000   272    16     0     8       -1
      --         --     0.8674   768.5500   10000   10000   272    16     0     8       -1
      --         --     0.8698   766.4165   10000   10000   272    16     0     8       -1

      --         --     0.8704   765.8406   10000   10000   280    16     0     8       -1
      --         --     0.8858   752.5552   10000   10000   280    16     0     8       -1
      --         --     0.8853   752.9807   10000   10000   280    16     0     8       -1

      --         --     0.8580   776.9094   10000   10000   288    16     0     8       -1
      --         --     0.8639   771.6739   10000   10000   288    16     0     8       -1
      --         --     0.8595   775.5782   10000   10000   288    16     0     8       -1

      --         --     0.8687   767.3524   10000   10000   296    16     0     8       -1
      --         --     0.8626   772.8392   10000   10000   296    16     0     8       -1
      --         --     0.8687   767.3449   10000   10000   296    16     0     8       -1

      --         --     0.8451   788.8274   10000   10000   304    16     0     8       -1
      --         --     0.8489   785.2358   10000   10000   304    16     0     8       -1
      --         --     0.8530   781.4901   10000   10000   304    16     0     8       -1

      --         --     0.8585   776.4517   10000   10000   312    16     0     8       -1
      --         --     0.8617   773.6221   10000   10000   312    16     0     8       -1
      --         --     0.8581   776.8078   10000   10000   312    16     0     8       -1

      --         --     0.8627   772.6739   10000   10000   320    16     0     8       -1
      --         --     0.8562   778.5847   10000   10000   320    16     0     8       -1
      --         --     0.8718   764.6170   10000   10000   320    16     0     8       -1

      --         --     0.8628   772.6454   10000   10000   328    16     0     8       -1
      --         --     0.8646   770.9738   10000   10000   328    16     0     8       -1
      --         --     0.8746   762.1675   10000   10000   328    16     0     8       -1

      --         --     0.8698   766.4200   10000   10000   336    16     0     8       -1
      --         --     0.8750   761.8145   10000   10000   336    16     0     8       -1
      --         --     0.8553   779.3622   10000   10000   336    16     0     8       -1

      --         --     0.8806   756.9783   10000   10000   344    16     0     8       -1
      --         --     0.8816   756.1184   10000   10000   344    16     0     8       -1
      --         --     0.8826   755.3118   10000   10000   344    16     0     8       -1

      --         --     0.8658   769.9017   10000   10000   352    16     0     8       -1
      --         --     0.8701   766.1216   10000   10000   352    16     0     8       -1
      --         --     0.9079   734.2114   10000   10000   352    16     0     8       -1

      --         --     0.8783   758.9603   10000   10000   360    16     0     8       -1
      --         --     0.8785   758.8138   10000   10000   360    16     0     8       -1
      --         --     0.8898   749.2132   10000   10000   360    16     0     8       -1

      --         --     0.8824   755.4889   10000   10000   368    16     0     8       -1
      --         --     0.8823   755.5570   10000   10000   368    16     0     8       -1
      --         --     0.8850   753.2675   10000   10000   368    16     0     8       -1

      --         --     0.8840   754.0600   10000   10000   376    16     0     8       -1
      --         --     0.8827   755.2242   10000   10000   376    16     0     8       -1
      --         --     0.8925   746.9487   10000   10000   376    16     0     8       -1

      --         --     0.8878   750.8772   10000   10000   384    16     0     8       -1
      --         --     0.8879   750.7463   10000   10000   384    16     0     8       -1
      --         --     0.8894   749.4810   10000   10000   384    16     0     8       -1

      --         --     0.9195   724.9895   10000   10000   392    16     0     8       -1
      --         --     0.9197   724.8193   10000   10000   392    16     0     8       -1
      --         --     0.9166   727.2489   10000   10000   392    16     0     8       -1

      --         --     0.9213   723.5838   10000   10000   400    16     0     8       -1
      --         --     0.9150   728.5757   10000   10000   400    16     0     8       -1
      --         --     0.9149   728.6234   10000   10000   400    16     0     8       -1

      --         --     0.9219   723.0785   10000   10000   408    16     0     8       -1
      --         --     0.9154   728.2279   10000   10000   408    16     0     8       -1
      --         --     0.9198   724.7602   10000   10000   408    16     0     8       -1

      --         --     0.9298   716.9217   10000   10000   416    16     0     8       -1
      --         --     0.9335   714.0733   10000   10000   416    16     0     8       -1
      --         --     0.9303   716.5529   10000   10000   416    16     0     8       -1

      --         --     0.9400   709.1443   10000   10000   424    16     0     8       -1
      --         --     0.9368   711.6142   10000   10000   424    16     0     8       -1
      --         --     0.9437   706.3596   10000   10000   424    16     0     8       -1

      --         --     0.9372   711.3113   10000   10000   432    16     0     8       -1
      --         --     0.9351   712.8656   10000   10000   432    16     0     8       -1
      --         --     0.9281   718.2216   10000   10000   432    16     0     8       -1

      --         --     0.9460   704.6470   10000   10000   440    16     0     8       -1
      --         --     0.9417   707.8542   10000   10000   440    16     0     8       -1
      --         --     0.9463   704.4341   10000   10000   440    16     0     8       -1

      --         --     0.9347   713.1541   10000   10000   448    16     0     8       -1
