
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.3698   461.6311       l    8000   288     0       -1
      --         --     0.3694   462.1221       l    8000   288     0       -1

      --         --     0.3088   552.8597       l    8000   296     0       -1
      --         --     0.3112   548.4614       l    8000   296     0       -1
      --         --     0.3089   552.5354       l    8000   296     0       -1

      --         --     0.2921   584.3563       l    8000   304     0       -1
      --         --     0.2918   584.9474       l    8000   304     0       -1
      --         --     0.2898   589.0099       l    8000   304     0       -1

      --         --     0.2542   671.4843       l    8000   312     0       -1
      --         --     0.2566   665.2377       l    8000   312     0       -1
      --         --     0.2563   665.9406       l    8000   312     0       -1

      --         --     0.2620   651.4918       l    8000   320     0       -1
      --         --     0.2624   650.5730       l    8000   320     0       -1
      --         --     0.2592   658.5649       l    8000   320     0       -1

      --         --     0.2328   733.1688       l    8000   328     0       -1
      --         --     0.2356   724.5458       l    8000   328     0       -1
      --         --     0.2300   742.0519       l    8000   328     0       -1

      --         --     0.2138   798.5123       l    8000   336     0       -1
      --         --     0.2115   807.2227       l    8000   336     0       -1
      --         --     0.2138   798.5043       l    8000   336     0       -1

      --         --     0.2106   810.4042       l    8000   344     0       -1
      --         --     0.2109   809.3470       l    8000   344     0       -1
      --         --     0.2108   809.8615       l    8000   344     0       -1

      --         --     0.2072   823.9299       l    8000   352     0       -1
      --         --     0.2090   816.7480       l    8000   352     0       -1
      --         --     0.2111   808.6760       l    8000   352     0       -1

      --         --     0.1994   855.9451       l    8000   360     0       -1
      --         --     0.1975   864.3670       l    8000   360     0       -1
      --         --     0.1978   862.7983       l    8000   360     0       -1

      --         --     0.1922   888.2695       l    8000   368     0       -1
      --         --     0.1941   879.6500       l    8000   368     0       -1
      --         --     0.1918   889.8427       l    8000   368     0       -1

      --         --     0.1937   881.4206       l    8000   376     0       -1
      --         --     0.1906   895.5246       l    8000   376     0       -1
      --         --     0.1909   894.3892       l    8000   376     0       -1

      --         --     0.1887   904.6848       l    8000   384     0       -1
      --         --     0.1852   921.5201       l    8000   384     0       -1
      --         --     0.1971   866.1656       l    8000   384     0       -1

      --         --     0.1944   878.1288       l    8000   392     0       -1
      --         --     0.1828   933.6988       l    8000   392     0       -1
      --         --     0.1840   927.4589       l    8000   392     0       -1

      --         --     0.1821   937.5957       l    8000   400     0       -1
      --         --     0.1799   948.7943       l    8000   400     0       -1
      --         --     0.1784   956.9920       l    8000   400     0       -1

      --         --     0.1820   938.1215       l    8000   408     0       -1
      --         --     0.1841   927.1911       l    8000   408     0       -1
      --         --     0.1800   948.2829       l    8000   408     0       -1

      --         --     0.1822   936.8755       l    8000   416     0       -1
      --         --     0.1787   955.3103       l    8000   416     0       -1
      --         --     0.1815   940.3702       l    8000   416     0       -1

      --         --     0.1775   961.6064       l    8000   424     0       -1
      --         --     0.1752   974.5463       l    8000   424     0       -1
      --         --     0.1859   918.4111       l    8000   424     0       -1

      --         --     0.1801   947.6001       l    8000   432     0       -1
      --         --     0.1741   980.5376       l    8000   432     0       -1
      --         --     0.1831   932.2448       l    8000   432     0       -1

      --         --     0.2038   837.6618       l    8000   440     0       -1
      --         --     0.2507   681.0022       l    8000   440     0       -1
      --         --     0.2347   727.4049       l    8000   440     0       -1

      --         --     0.2380   717.2093       l    8000   448     0       -1
      --         --     0.2332   731.9089       l    8000   448     0       -1
      --         --     0.2229   765.7979       l    8000   448     0       -1

      --         --     0.2117   806.2355       l    8000   456     0       -1
      --         --     0.1876   909.9948       l    8000   456     0       -1
      --         --     0.2077   821.7963       l    8000   456     0       -1

      --         --     0.2008   850.1861       l    8000   464     0       -1
      --         --     0.1934   882.5288       l    8000   464     0       -1
      --         --     0.1962   869.8509       l    8000   464     0       -1

      --         --     0.1972   865.5237       l    8000   472     0       -1
      --         --     0.1796   950.2803       l    8000   472     0       -1
      --         --     0.1800   948.3884       l    8000   472     0       -1

      --         --     0.1773   962.6148       l    8000   480     0       -1
      --         --     0.1850   922.4556       l    8000   480     0       -1
      --         --     0.1862   916.8035       l    8000   480     0       -1

      --         --     0.1890   903.2296       l    8000   488     0       -1
      --         --     0.1815   940.4579       l    8000   488     0       -1
      --         --     0.2017   846.5010       l    8000   488     0       -1

      --         --     0.2202   775.1704       l    8000   496     0       -1
      --         --     0.2220   769.0306       l    8000   496     0       -1
      --         --     0.2311   738.7595       l    8000   496     0       -1

      --         --     0.1976   863.7591       l    8000   504     0       -1
      --         --     0.1845   925.4114       l    8000   504     0       -1
      --         --     0.1945   877.4970       l    8000   504     0       -1

      --         --     0.1890   903.2250       l    8000   512     0       -1
      --         --     0.1995   855.6627       l    8000   512     0       -1
      --         --     0.2047   833.7861       l    8000   512     0       -1

      --         --     0.1909   893.9637       l    8000   520     0       -1
      --         --     0.2216   770.3288       l    8000   520     0       -1
      --         --     0.2224   767.5985       l    8000   520     0       -1

      --         --     0.2200   776.0333       l    8000   528     0       -1
      --         --     0.1864   915.8793       l    8000   528     0       -1
      --         --     0.1827   934.4348       l    8000   528     0       -1

      --         --     0.1773   962.6860       l    8000   536     0       -1
      --         --     0.1853   921.3208       l    8000   536     0       -1
      --         --     0.1851   922.2715       l    8000   536     0       -1

      --         --     0.1872   911.6762       l    8000   544     0       -1
      --         --     0.1942   879.1240       l    8000   544     0       -1
      --         --     0.1987   859.2415       l    8000   544     0       -1

      --         --     0.1908   894.7222       l    8000   552     0       -1
      --         --     0.2128   802.1140       l    8000   552     0       -1
      --         --     0.1861   917.3156       l    8000   552     0       -1

      --         --     0.1982   861.0664       l    8000   560     0       -1
      --         --     0.2113   808.0289       l    8000   560     0       -1
      --         --     0.1977   863.3268       l    8000   560     0       -1

      --         --     0.1899   898.8063       l    8000   568     0       -1
      --         --     0.1975   864.2887       l    8000   568     0       -1
      --         --     0.2287   746.4618       l    8000   568     0       -1

      --         --     0.1968   867.4196       l    8000   576     0       -1
      --         --     0.1898   899.4894       l    8000   576     0       -1
      --         --     0.1860   917.7201       l    8000   576     0       -1

      --         --     0.1940   879.7127       l    8000   584     0       -1
      --         --     0.1921   888.4404       l    8000   584     0       -1
      --         --     0.1937   881.1028       l    8000   584     0       -1

      --         --     0.3154   770.4880       l    9000   312     0       -1
      --         --     0.2694   902.1936       l    9000   312     0       -1
      --         --     0.2650   917.0433       l    9000   312     0       -1

      --         --     0.2525   962.5592       l    9000   320     0       -1
      --         --     0.2746   885.1999       l    9000   320     0       -1
      --         --     0.2616   929.1409       l    9000   320     0       -1

      --         --     0.2483   978.9619       l    9000   328     0       -1
      --         --     0.2750   883.7149       l    9000   328     0       -1
      --         --     0.2645   919.0061       l    9000   328     0       -1

      --         --     0.2888   841.5877       l    9000   336     0       -1
      --         --     0.2779   874.5097       l    9000   336     0       -1
      --         --     0.2506   969.8632       l    9000   336     0       -1

      --         --     0.2639   920.8449       l    9000   344     0       -1
      --         --     0.2530   960.6781       l    9000   344     0       -1
      --         --     0.2537   958.0320       l    9000   344     0       -1

      --         --     0.2880   843.7675       l    9000   352     0       -1
      --         --     0.2919   832.7422       l    9000   352     0       -1
      --         --     0.2715   895.3399       l    9000   352     0       -1

      --         --     0.2711   896.6024       l    9000   360     0       -1
      --         --     0.2560   949.3814       l    9000   360     0       -1
      --         --     0.2668   910.9327       l    9000   360     0       -1

      --         --     0.2512   967.4608       l    9000   368     0       -1
      --         --     0.2583   941.0224       l    9000   368     0       -1
      --         --     0.2539   957.2001       l    9000   368     0       -1

      --         --     0.2750   883.8116       l    9000   376     0       -1
      --         --     0.3006   808.6232       l    9000   376     0       -1
      --         --     0.2868   847.4058       l    9000   376     0       -1

      --         --     0.2782   873.7495       l    9000   384     0       -1
      --         --     0.2858   850.4413       l    9000   384     0       -1
      --         --     0.2642   919.8979       l    9000   384     0       -1

      --         --     0.2656   914.8970       l    9000   392     0       -1
      --         --     0.2606   932.6542       l    9000   392     0       -1
      --         --     0.2920   832.4321       l    9000   392     0       -1

      --         --     0.3053   796.0946       l    9000   400     0       -1
      --         --     0.2922   831.6819       l    9000   400     0       -1
      --         --     0.2716   894.9630       l    9000   400     0       -1

      --         --     0.2701   899.6648       l    9000   408     0       -1
      --         --     0.2611   930.8923       l    9000   408     0       -1
      --         --     0.2559   949.7951       l    9000   408     0       -1

      --         --     0.2750   883.7401       l    9000   416     0       -1
      --         --     0.2605   933.0556       l    9000   416     0       -1
      --         --     0.2686   905.0056       l    9000   416     0       -1

      --         --     0.2666   911.5089       l    9000   424     0       -1
      --         --     0.2656   915.1338       l    9000   424     0       -1
      --         --     0.2461   987.6737       l    9000   424     0       -1

      --         --     0.2368  1026.3037       l    9000   432     0       -1
      --         --     0.2473   982.6811       l    9000   432     0       -1
      --         --     0.2453   990.9108       l    9000   432     0       -1

      --         --     0.2450   992.1875       l    9000   440     0       -1
      --         --     0.2587   939.4242       l    9000   440     0       -1
      --         --     0.2582   941.1512       l    9000   440     0       -1

      --         --     0.2627   925.2595       l    9000   448     0       -1
      --         --     0.2432   999.3584       l    9000   448     0       -1
      --         --     0.2564   947.7596       l    9000   448     0       -1

      --         --     0.2484   978.5471       l    9000   456     0       -1
      --         --     0.2486   977.6166       l    9000   456     0       -1
      --         --     0.2571   945.3205       l    9000   456     0       -1

      --         --     0.2564   947.7220       l    9000   464     0       -1
      --         --     0.2459   988.4628       l    9000   464     0       -1
      --         --     0.2518   965.3792       l    9000   464     0       -1

      --         --     0.2598   935.6518       l    9000   472     0       -1
      --         --     0.2566   947.0467       l    9000   472     0       -1
      --         --     0.2628   924.8305       l    9000   472     0       -1

      --         --     0.2582   941.3569       l    9000   480     0       -1
      --         --     0.2498   973.1035       l    9000   480     0       -1
      --         --     0.2426  1001.7492       l    9000   480     0       -1

      --         --     0.2464   986.4182       l    9000   488     0       -1
      --         --     0.2680   907.0196       l    9000   488     0       -1
      --         --     0.2610   931.2258       l    9000   488     0       -1

      --         --     0.2717   894.3927       l    9000   496     0       -1
      --         --     0.2616   928.8949       l    9000   496     0       -1
      --         --     0.2594   936.8959       l    9000   496     0       -1

      --         --     0.2586   939.6938       l    9000   504     0       -1
      --         --     0.2581   941.4998       l    9000   504     0       -1
      --         --     0.2606   932.6874       l    9000   504     0       -1

      --         --     0.2801   867.6025       l    9000   512     0       -1
      --         --     0.3192   761.3527       l    9000   512     0       -1
      --         --     0.2804   866.7504       l    9000   512     0       -1

      --         --     0.2764   879.2708       l    9000   520     0       -1
      --         --     0.2639   921.0115       l    9000   520     0       -1
      --         --     0.2573   944.5014       l    9000   520     0       -1

      --         --     0.2540   956.8290       l    9000   528     0       -1
      --         --     0.2634   922.7533       l    9000   528     0       -1
      --         --     0.2469   984.4148       l    9000   528     0       -1

      --         --     0.2586   939.6956       l    9000   536     0       -1
      --         --     0.2667   911.2252       l    9000   536     0       -1
      --         --     0.2566   947.2793       l    9000   536     0       -1

      --         --     0.2509   968.5469       l    9000   544     0       -1
      --         --     0.2482   979.0769       l    9000   544     0       -1
      --         --     0.2480   980.0468       l    9000   544     0       -1

      --         --     0.2786   872.4892       l    9000   552     0       -1
      --         --     0.2852   852.2823       l    9000   552     0       -1
      --         --     0.2649   917.3569       l    9000   552     0       -1

      --         --     0.2691   903.0832       l    9000   560     0       -1
      --         --     0.2618   928.4737       l    9000   560     0       -1
      --         --     0.2727   891.2668       l    9000   560     0       -1

      --         --     0.2767   878.2667       l    9000   568     0       -1
      --         --     0.2778   874.9125       l    9000   568     0       -1
      --         --     0.2890   840.9536       l    9000   568     0       -1

      --         --     0.2860   849.7744       l    9000   576     0       -1
      --         --     0.2914   834.0301       l    9000   576     0       -1
      --         --     0.2812   864.3017       l    9000   576     0       -1

      --         --     0.2929   829.6325       l    9000   584     0       -1
      --         --     0.2908   835.7766       l    9000   584     0       -1
      --         --     0.2834   857.6975       l    9000   584     0       -1

      --         --     0.3525   945.8983       l   10000   312     0       -1
      --         --     0.3460   963.4461       l   10000   312     0       -1
      --         --     0.3284  1015.1521       l   10000   312     0       -1

      --         --     0.3393   982.4940       l   10000   320     0       -1
      --         --     0.3360   992.2436       l   10000   320     0       -1
      --         --     0.3517   947.9457       l   10000   320     0       -1

      --         --     0.3388   984.0846       l   10000   328     0       -1
      --         --     0.3335   999.6770       l   10000   328     0       -1
      --         --     0.3230  1032.1789       l   10000   328     0       -1

      --         --     0.3151  1057.9806       l   10000   336     0       -1
      --         --     0.3157  1055.9062       l   10000   336     0       -1
      --         --     0.3724   895.3125       l   10000   336     0       -1

      --         --     0.3401   980.2345       l   10000   344     0       -1
      --         --     0.3241  1028.7062       l   10000   344     0       -1
      --         --     0.3235  1030.4101       l   10000   344     0       -1

      --         --     0.3271  1019.0664       l   10000   352     0       -1
      --         --     0.3415   976.3345       l   10000   352     0       -1
      --         --     0.3405   979.1167       l   10000   352     0       -1

      --         --     0.3286  1014.6762       l   10000   360     0       -1
      --         --     0.3299  1010.5048       l   10000   360     0       -1
      --         --     0.3264  1021.4705       l   10000   360     0       -1

      --         --     0.3278  1017.0671       l   10000   368     0       -1
      --         --     0.3192  1044.4388       l   10000   368     0       -1
      --         --     0.3179  1048.7798       l   10000   368     0       -1

      --         --     0.3169  1052.0540       l   10000   376     0       -1
      --         --     0.3253  1024.8232       l   10000   376     0       -1
      --         --     0.3352   994.6593       l   10000   376     0       -1

      --         --     0.3239  1029.2008       l   10000   384     0       -1
      --         --     0.3123  1067.5549       l   10000   384     0       -1
      --         --     0.3307  1008.0813       l   10000   384     0       -1

      --         --     0.3308  1007.8932       l   10000   392     0       -1
      --         --     0.3398   981.2421       l   10000   392     0       -1
      --         --     0.3343   997.3712       l   10000   392     0       -1

      --         --     0.3192  1044.4532       l   10000   400     0       -1
      --         --     0.3424   973.7157       l   10000   400     0       -1
      --         --     0.3250  1025.8616       l   10000   400     0       -1

      --         --     0.3215  1037.0154       l   10000   408     0       -1
      --         --     0.3286  1014.4147       l   10000   408     0       -1
      --         --     0.3217  1036.4140       l   10000   408     0       -1

      --         --     0.3219  1035.8261       l   10000   416     0       -1
      --         --     0.3232  1031.4619       l   10000   416     0       -1
      --         --     0.3208  1039.1311       l   10000   416     0       -1

      --         --     0.3250  1025.7301       l   10000   424     0       -1
      --         --     0.3371   988.9430       l   10000   424     0       -1
      --         --     0.3339   998.3619       l   10000   424     0       -1

      --         --     0.3263  1021.5644       l   10000   432     0       -1
      --         --     0.3284  1015.0694       l   10000   432     0       -1
      --         --     0.3322  1003.5446       l   10000   432     0       -1

      --         --     0.3266  1020.6840       l   10000   440     0       -1
      --         --     0.3339   998.5994       l   10000   440     0       -1
      --         --     0.3280  1016.3506       l   10000   440     0       -1

      --         --     0.3386   984.4804       l   10000   448     0       -1
      --         --     0.3355   993.7239       l   10000   448     0       -1
      --         --     0.3345   996.6970       l   10000   448     0       -1

      --         --     0.3241  1028.7441       l   10000   456     0       -1
      --         --     0.3219  1035.5866       l   10000   456     0       -1
      --         --     0.3393   982.5594       l   10000   456     0       -1

      --         --     0.3292  1012.5931       l   10000   464     0       -1
      --         --     0.3349   995.3531       l   10000   464     0       -1
      --         --     0.3226  1033.4121       l   10000   464     0       -1

      --         --     0.3417   975.6555       l   10000   472     0       -1
      --         --     0.3381   985.9772       l   10000   472     0       -1
      --         --     0.3262  1022.1704       l   10000   472     0       -1

      --         --     0.3168  1052.3371       l   10000   480     0       -1
      --         --     0.3166  1053.1382       l   10000   480     0       -1
      --         --     0.3154  1056.8683       l   10000   480     0       -1

      --         --     0.3398   981.2581       l   10000   488     0       -1
      --         --     0.3266  1020.6443       l   10000   488     0       -1
      --         --     0.3249  1026.0740       l   10000   488     0       -1

      --         --     0.3367   990.1863       l   10000   496     0       -1
      --         --     0.3392   982.7323       l   10000   496     0       -1
      --         --     0.3245  1027.2387       l   10000   496     0       -1

      --         --     0.3374   988.2194       l   10000   504     0       -1
      --         --     0.3457   964.5084       l   10000   504     0       -1
      --         --     0.3615   922.2238       l   10000   504     0       -1

      --         --     0.3461   963.1219       l   10000   512     0       -1
      --         --     0.3450   966.1930       l   10000   512     0       -1
      --         --     0.3417   975.7306       l   10000   512     0       -1

      --         --     0.3321  1003.9717       l   10000   520     0       -1
      --         --     0.3421   974.4041       l   10000   520     0       -1
      --         --     0.3288  1013.8689       l   10000   520     0       -1

      --         --     0.3213  1037.7403       l   10000   528     0       -1
      --         --     0.3328  1001.8323       l   10000   528     0       -1
      --         --     0.3355   993.7436       l   10000   528     0       -1

      --         --     0.3286  1014.5520       l   10000   536     0       -1
      --         --     0.3427   972.9056       l   10000   536     0       -1
      --         --     0.3362   991.5289       l   10000   536     0       -1

      --         --     0.3467   961.5195       l   10000   544     0       -1
      --         --     0.3261  1022.3834       l   10000   544     0       -1
      --         --     0.3237  1030.0510       l   10000   544     0       -1

      --         --     0.3418   975.2640       l   10000   552     0       -1
      --         --     0.3491   954.8997       l   10000   552     0       -1
      --         --     0.3310  1007.2319       l   10000   552     0       -1

      --         --     0.3359   992.4075       l   10000   560     0       -1
      --         --     0.3229  1032.3212       l   10000   560     0       -1
      --         --     0.3252  1025.1941       l   10000   560     0       -1

      --         --     0.3306  1008.4650       l   10000   568     0       -1
      --         --     0.3496   953.6004       l   10000   568     0       -1
      --         --     0.3394   982.1519       l   10000   568     0       -1

      --         --     0.3418   975.3258       l   10000   576     0       -1
      --         --     0.3486   956.3215       l   10000   576     0       -1
      --         --     0.3443   968.4163       l   10000   576     0       -1

      --         --     0.3508   950.3192       l   10000   584     0       -1
      --         --     0.3672   907.8089       l   10000   584     0       -1
      --         --     0.3424   973.6344       l   10000   584     0       -1

      --         --     0.4183  1060.7994       l   11000   312     0       -1
      --         --     0.4274  1038.1014       l   11000   312     0       -1
      --         --     0.4306  1030.5358       l   11000   312     0       -1

      --         --     0.4227  1049.7872       l   11000   320     0       -1
      --         --     0.4412  1005.6686       l   11000   320     0       -1
      --         --     0.4478   990.9443       l   11000   320     0       -1

      --         --     0.4389  1011.1052       l   11000   328     0       -1
      --         --     0.4415  1005.0139       l   11000   328     0       -1
      --         --     0.4228  1049.4446       l   11000   328     0       -1

      --         --     0.4231  1048.8125       l   11000   336     0       -1
      --         --     0.4284  1035.8346       l   11000   336     0       -1
      --         --     0.4336  1023.3997       l   11000   336     0       -1

      --         --     0.4275  1037.9224       l   11000   344     0       -1
      --         --     0.4502   985.5137       l   11000   344     0       -1
      --         --     0.4280  1036.6411       l   11000   344     0       -1

      --         --     0.4182  1061.1453       l   11000   352     0       -1
      --         --     0.4167  1064.8709       l   11000   352     0       -1
      --         --     0.4187  1059.8475       l   11000   352     0       -1

      --         --     0.4132  1073.7765       l   11000   360     0       -1
      --         --     0.4226  1049.8826       l   11000   360     0       -1
      --         --     0.4123  1076.3321       l   11000   360     0       -1

      --         --     0.4200  1056.5975       l   11000   368     0       -1
      --         --     0.4207  1054.6846       l   11000   368     0       -1
      --         --     0.4248  1044.5838       l   11000   368     0       -1

      --         --     0.4355  1018.8560       l   11000   376     0       -1
      --         --     0.4303  1031.3049       l   11000   376     0       -1
      --         --     0.4344  1021.4138       l   11000   376     0       -1

      --         --     0.4272  1038.6928       l   11000   384     0       -1
      --         --     0.4256  1042.6763       l   11000   384     0       -1
      --         --     0.4031  1100.6657       l   11000   384     0       -1

      --         --     0.4267  1039.9395       l   11000   392     0       -1
      --         --     0.4415  1004.9334       l   11000   392     0       -1
      --         --     0.4369  1015.6270       l   11000   392     0       -1

      --         --     0.4194  1058.0324       l   11000   400     0       -1
      --         --     0.4194  1058.0156       l   11000   400     0       -1
      --         --     0.4204  1055.5988       l   11000   400     0       -1

      --         --     0.4173  1063.2997       l   11000   408     0       -1
      --         --     0.4304  1031.0548       l   11000   408     0       -1
      --         --     0.4287  1035.1501       l   11000   408     0       -1

      --         --     0.4224  1050.4217       l   11000   416     0       -1
      --         --     0.4248  1044.4477       l   11000   416     0       -1
      --         --     0.4270  1039.1745       l   11000   416     0       -1

      --         --     0.4347  1020.7573       l   11000   424     0       -1
      --         --     0.4349  1020.3977       l   11000   424     0       -1
      --         --     0.4630   958.3164       l   11000   424     0       -1

      --         --     0.4263  1040.8367       l   11000   432     0       -1
      --         --     0.4294  1033.3963       l   11000   432     0       -1
      --         --     0.4269  1039.4222       l   11000   432     0       -1

      --         --     0.4339  1022.6881       l   11000   440     0       -1
      --         --     0.4240  1046.6004       l   11000   440     0       -1
      --         --     0.4325  1026.0134       l   11000   440     0       -1

      --         --     0.4271  1038.9798       l   11000   448     0       -1
      --         --     0.4312  1029.0203       l   11000   448     0       -1
      --         --     0.4208  1054.4827       l   11000   448     0       -1

      --         --     0.4278  1037.1553       l   11000   456     0       -1
      --         --     0.4267  1040.0110       l   11000   456     0       -1
      --         --     0.4186  1060.1532       l   11000   456     0       -1

      --         --     0.4135  1072.9719       l   11000   464     0       -1
      --         --     0.4263  1040.8549       l   11000   464     0       -1
      --         --     0.4239  1046.7544       l   11000   464     0       -1

      --         --     0.4183  1060.7899       l   11000   472     0       -1
      --         --     0.4332  1024.1878       l   11000   472     0       -1
      --         --     0.4179  1061.6866       l   11000   472     0       -1

      --         --     0.4070  1090.2661       l   11000   480     0       -1
      --         --     0.4211  1053.7396       l   11000   480     0       -1
      --         --     0.4075  1088.8944       l   11000   480     0       -1

      --         --     0.4261  1041.2655       l   11000   488     0       -1
      --         --     0.4283  1036.1372       l   11000   488     0       -1
      --         --     0.4264  1040.6838       l   11000   488     0       -1

      --         --     0.4436  1000.2038       l   11000   496     0       -1
      --         --     0.4307  1030.2744       l   11000   496     0       -1
      --         --     0.4297  1032.6248       l   11000   496     0       -1

      --         --     0.4168  1064.6671       l   11000   504     0       -1
      --         --     0.4339  1022.7129       l   11000   504     0       -1
      --         --     0.4179  1061.7688       l   11000   504     0       -1

      --         --     0.4390  1010.7730       l   11000   512     0       -1
      --         --     0.4663   951.6174       l   11000   512     0       -1
      --         --     0.4288  1034.9079       l   11000   512     0       -1

      --         --     0.4395  1009.5631       l   11000   520     0       -1
      --         --     0.4609   962.6563       l   11000   520     0       -1
      --         --     0.4292  1033.9304       l   11000   520     0       -1

      --         --     0.4129  1074.5889       l   11000   528     0       -1
      --         --     0.4114  1078.6412       l   11000   528     0       -1
      --         --     0.4196  1057.5245       l   11000   528     0       -1

      --         --     0.4224  1050.4331       l   11000   536     0       -1
      --         --     0.4205  1055.2486       l   11000   536     0       -1
      --         --     0.4346  1020.9400       l   11000   536     0       -1

      --         --     0.4263  1040.9531       l   11000   544     0       -1
      --         --     0.4171  1063.7899       l   11000   544     0       -1
      --         --     0.4165  1065.3892       l   11000   544     0       -1

      --         --     0.4282  1036.2879       l   11000   552     0       -1
      --         --     0.4352  1019.6471       l   11000   552     0       -1
      --         --     0.4659   952.4566       l   11000   552     0       -1

      --         --     0.4308  1030.1176       l   11000   560     0       -1
      --         --     0.4284  1035.7069       l   11000   560     0       -1
      --         --     0.4189  1059.1659       l   11000   560     0       -1

      --         --     0.4225  1050.2687       l   11000   568     0       -1
      --         --     0.4348  1020.5786       l   11000   568     0       -1
      --         --     0.4239  1046.8696       l   11000   568     0       -1

      --         --     0.4366  1016.2941       l   11000   576     0       -1
      --         --     0.4299  1032.2537       l   11000   576     0       -1
      --         --     0.4243  1045.7542       l   11000   576     0       -1

      --         --     0.4340  1022.4758       l   11000   584     0       -1
      --         --     0.4336  1023.3566       l   11000   584     0       -1
      --         --     0.4381  1012.8110       l   11000   584     0       -1

      --         --     0.5435  1059.8479       l   12000   312     0       -1
      --         --     0.5471  1052.9802       l   12000   312     0       -1
      --         --     0.5536  1040.6415       l   12000   312     0       -1

      --         --     0.5452  1056.5792       l   12000   320     0       -1
      --         --     0.5505  1046.4703       l   12000   320     0       -1
      --         --     0.5446  1057.8198       l   12000   320     0       -1

      --         --     0.5384  1069.8955       l   12000   328     0       -1
      --         --     0.5384  1069.8842       l   12000   328     0       -1
      --         --     0.5546  1038.6933       l   12000   328     0       -1

      --         --     0.5363  1074.1947       l   12000   336     0       -1
      --         --     0.5352  1076.4676       l   12000   336     0       -1
      --         --     0.5286  1089.8062       l   12000   336     0       -1

      --         --     0.5504  1046.5842       l   12000   344     0       -1
      --         --     0.5355  1075.7310       l   12000   344     0       -1
      --         --     0.5535  1040.7998       l   12000   344     0       -1

      --         --     0.5479  1051.4386       l   12000   352     0       -1
      --         --     0.5373  1072.2201       l   12000   352     0       -1
      --         --     0.5457  1055.6089       l   12000   352     0       -1

      --         --     0.5497  1047.9971       l   12000   360     0       -1
      --         --     0.5582  1031.9621       l   12000   360     0       -1
      --         --     0.5393  1068.1166       l   12000   360     0       -1

      --         --     0.5452  1056.6350       l   12000   368     0       -1
      --         --     0.5382  1070.2949       l   12000   368     0       -1
      --         --     0.5347  1077.3398       l   12000   368     0       -1

      --         --     0.5293  1088.4440       l   12000   376     0       -1
      --         --     0.5523  1043.1187       l   12000   376     0       -1
      --         --     0.5440  1058.9768       l   12000   376     0       -1

      --         --     0.5355  1075.7562       l   12000   384     0       -1
      --         --     0.5310  1084.8201       l   12000   384     0       -1
      --         --     0.5363  1074.0805       l   12000   384     0       -1

      --         --     0.5456  1055.9204       l   12000   392     0       -1
      --         --     0.5538  1040.2819       l   12000   392     0       -1
      --         --     0.5587  1031.0357       l   12000   392     0       -1

      --         --     0.5406  1065.5730       l   12000   400     0       -1
      --         --     0.5310  1084.9298       l   12000   400     0       -1
      --         --     0.5385  1069.7639       l   12000   400     0       -1

      --         --     0.5346  1077.6511       l   12000   408     0       -1
      --         --     0.5329  1081.0721       l   12000   408     0       -1
      --         --     0.5438  1059.2511       l   12000   408     0       -1

      --         --     0.5352  1076.3361       l   12000   416     0       -1
      --         --     0.5381  1070.5326       l   12000   416     0       -1
      --         --     0.5283  1090.3707       l   12000   416     0       -1

      --         --     0.5370  1072.8000       l   12000   424     0       -1
      --         --     0.5549  1038.0688       l   12000   424     0       -1
      --         --     0.5373  1072.1194       l   12000   424     0       -1

      --         --     0.5222  1103.1756       l   12000   432     0       -1
      --         --     0.5458  1055.5431       l   12000   432     0       -1
      --         --     0.5303  1086.3659       l   12000   432     0       -1

      --         --     0.5390  1068.7968       l   12000   440     0       -1
      --         --     0.5521  1043.3658       l   12000   440     0       -1
      --         --     0.5397  1067.4495       l   12000   440     0       -1

      --         --     0.5243  1098.7141       l   12000   448     0       -1
      --         --     0.5823   989.3581       l   12000   448     0       -1
      --         --     0.5544  1039.0598       l   12000   448     0       -1

      --         --     0.5373  1072.1804       l   12000   456     0       -1
      --         --     0.5330  1080.7747       l   12000   456     0       -1
      --         --     0.5413  1064.1406       l   12000   456     0       -1

      --         --     0.5361  1074.4875       l   12000   464     0       -1
      --         --     0.5354  1076.0179       l   12000   464     0       -1
      --         --     0.5250  1097.3490       l   12000   464     0       -1

      --         --     0.5331  1080.5582       l   12000   472     0       -1
      --         --     0.5444  1058.1666       l   12000   472     0       -1
      --         --     0.5331  1080.7044       l   12000   472     0       -1

      --         --     0.5172  1113.9095       l   12000   480     0       -1
      --         --     0.5323  1082.2631       l   12000   480     0       -1
      --         --     0.5282  1090.6340       l   12000   480     0       -1

      --         --     0.5332  1080.4937       l   12000   488     0       -1
      --         --     0.5447  1057.5407       l   12000   488     0       -1
      --         --     0.5552  1037.6450       l   12000   488     0       -1

      --         --     0.5353  1076.0785       l   12000   496     0       -1
      --         --     0.5270  1093.0658       l   12000   496     0       -1
      --         --     0.5572  1033.7978       l   12000   496     0       -1

      --         --     0.5321  1082.6982       l   12000   504     0       -1
      --         --     0.5310  1084.9108       l   12000   504     0       -1
