
  Status      Error       Time    Gflop/s    uplo       n    nb  padA  zerocol
      --         --     0.3310   345.5043       l    7000   552     0       -1
      --         --     0.3253   351.4961       l    7000   552     0       -1

      --         --     0.3345   341.8564       l    7000   560     0       -1
      --         --     0.3199   357.4642       l    7000   560     0       -1
      --         --     0.3446   331.8653       l    7000   560     0       -1

      --         --     0.3560   321.2155       l    7000   568     0       -1
      --         --     0.3276   349.0393       l    7000   568     0       -1
      --         --     0.3325   343.9807       l    7000   568     0       -1

      --         --     0.3599   317.7481       l    7000   576     0       -1
      --         --     0.3573   320.0978       l    7000   576     0       -1
      --         --     0.3712   308.0372       l    7000   576     0       -1

      --         --     0.3480   328.6579       l    7000   584     0       -1
      --         --     0.3494   327.3015       l    7000   584     0       -1
      --         --     0.3294   347.1763       l    7000   584     0       -1

      --         --   144.6380     1.1802       l    8000    64     0       -1
      --         --   143.9833     1.1855       l    8000    64     0       -1
      --         --   145.3709     1.1742       l    8000    64     0       -1

      --         --    28.3628     6.0184       l    8000    72     0       -1
      --         --    28.4601     5.9978       l    8000    72     0       -1
      --         --    28.0984     6.0750       l    8000    72     0       -1

      --         --    31.3713     5.4412       l    8000    80     0       -1
      --         --    31.7669     5.3735       l    8000    80     0       -1
      --         --    31.6114     5.3999       l    8000    80     0       -1

      --         --    12.5107    13.6443       l    8000    88     0       -1
      --         --    12.5576    13.5932       l    8000    88     0       -1
      --         --    12.4470    13.7140       l    8000    88     0       -1

      --         --    23.3292     7.3169       l    8000    96     0       -1
      --         --    23.2102     7.3545       l    8000    96     0       -1
      --         --    22.9333     7.4433       l    8000    96     0       -1

      --         --     6.5319    26.1330       l    8000   104     0       -1
      --         --     6.4931    26.2892       l    8000   104     0       -1
      --         --     6.5175    26.1910       l    8000   104     0       -1

      --         --     8.7056    19.6079       l    8000   112     0       -1
      --         --     8.6972    19.6269       l    8000   112     0       -1
      --         --     8.7890    19.4218       l    8000   112     0       -1

      --         --     3.9552    43.1579       l    8000   120     0       -1
      --         --     3.9991    42.6843       l    8000   120     0       -1
      --         --     3.9220    43.5231       l    8000   120     0       -1

      --         --     7.4773    22.8289       l    8000   128     0       -1
      --         --     7.3268    23.2977       l    8000   128     0       -1
      --         --     7.4114    23.0321       l    8000   128     0       -1

      --         --     2.4914    68.5139       l    8000   136     0       -1
      --         --     2.5128    67.9320       l    8000   136     0       -1
      --         --     2.5143    67.8918       l    8000   136     0       -1

      --         --     3.1798    53.6824       l    8000   144     0       -1
      --         --     3.1779    53.7148       l    8000   144     0       -1
      --         --     3.1742    53.7772       l    8000   144     0       -1

      --         --     1.7584    97.0736       l    8000   152     0       -1
      --         --     1.7583    97.0809       l    8000   152     0       -1
      --         --     1.7456    97.7898       l    8000   152     0       -1

      --         --     2.5858    66.0141       l    8000   160     0       -1
      --         --     2.5760    66.2662       l    8000   160     0       -1
      --         --     2.5734    66.3310       l    8000   160     0       -1

      --         --     1.3053   130.7780       l    8000   168     0       -1
      --         --     1.2935   131.9642       l    8000   168     0       -1
      --         --     1.3074   130.5631       l    8000   168     0       -1

      --         --     1.5241   111.9988       l    8000   176     0       -1
      --         --     1.5229   112.0850       l    8000   176     0       -1
      --         --     1.5328   111.3666       l    8000   176     0       -1

      --         --     0.9928   171.9309       l    8000   184     0       -1
      --         --     1.0021   170.3482       l    8000   184     0       -1
      --         --     0.9992   170.8415       l    8000   184     0       -1

      --         --     1.4277   119.5643       l    8000   192     0       -1
      --         --     1.4311   119.2801       l    8000   192     0       -1
      --         --     1.4272   119.6052       l    8000   192     0       -1

      --         --     0.7412   230.3115       l    8000   200     0       -1
      --         --     0.7465   228.6629       l    8000   200     0       -1
      --         --     0.7410   230.3582       l    8000   200     0       -1

      --         --     0.8341   204.6440       l    8000   208     0       -1
      --         --     0.8350   204.4285       l    8000   208     0       -1
      --         --     0.8230   207.4060       l    8000   208     0       -1

      --         --     0.6452   264.5543       l    8000   216     0       -1
      --         --     0.6451   264.6031       l    8000   216     0       -1
      --         --     0.6456   264.4060       l    8000   216     0       -1

      --         --     0.7946   214.8334       l    8000   224     0       -1
      --         --     0.7765   219.8357       l    8000   224     0       -1
      --         --     0.7834   217.8885       l    8000   224     0       -1

      --         --     0.5282   323.1890       l    8000   232     0       -1
      --         --     0.5275   323.6239       l    8000   232     0       -1
      --         --     0.5313   321.2759       l    8000   232     0       -1

      --         --     0.5539   308.1898       l    8000   240     0       -1
      --         --     0.5552   307.4444       l    8000   240     0       -1
      --         --     0.5503   310.1706       l    8000   240     0       -1

      --         --     0.4593   371.6610       l    8000   248     0       -1
      --         --     0.4601   370.9808       l    8000   248     0       -1
      --         --     0.4650   367.0915       l    8000   248     0       -1

      --         --     0.5711   298.8777       l    8000   256     0       -1
      --         --     0.5997   284.6349       l    8000   256     0       -1
      --         --     0.6057   281.8284       l    8000   256     0       -1

      --         --     0.3967   430.3433       l    8000   264     0       -1
      --         --     0.4245   402.0752       l    8000   264     0       -1
      --         --     0.4817   354.3509       l    8000   264     0       -1

      --         --     0.3746   455.6994       l    8000   272     0       -1
      --         --     0.4467   382.1567       l    8000   272     0       -1
      --         --     0.3870   441.1230       l    8000   272     0       -1

      --         --     0.4055   421.0103       l    8000   280     0       -1
      --         --     0.4067   419.7062       l    8000   280     0       -1
      --         --     0.3910   436.5607       l    8000   280     0       -1

      --         --     0.3839   444.6992       l    8000   288     0       -1
      --         --     0.3891   438.6775       l    8000   288     0       -1
      --         --     0.4053   421.1383       l    8000   288     0       -1

      --         --     0.3826   446.1799       l    8000   296     0       -1
      --         --     0.3778   451.8599       l    8000   296     0       -1
      --         --     0.3731   457.5341       l    8000   296     0       -1

      --         --     0.3772   452.5188       l    8000   304     0       -1
      --         --     0.3716   459.4219       l    8000   304     0       -1
      --         --     0.3710   460.1488       l    8000   304     0       -1

      --         --     0.3668   465.4297       l    8000   312     0       -1
      --         --     0.3644   468.4365       l    8000   312     0       -1
      --         --     0.3627   470.5828       l    8000   312     0       -1

      --         --     0.3889   438.9042       l    8000   320     0       -1
      --         --     0.3841   444.4560       l    8000   320     0       -1
      --         --     0.3944   432.8027       l    8000   320     0       -1

      --         --     0.3776   452.0476       l    8000   328     0       -1
      --         --     0.4202   406.2754       l    8000   328     0       -1
      --         --     0.3699   461.5135       l    8000   328     0       -1

      --         --     0.3695   461.9256       l    8000   336     0       -1
      --         --     0.3678   464.0796       l    8000   336     0       -1
      --         --     0.4017   424.9227       l    8000   336     0       -1

      --         --     0.4104   415.9173       l    8000   344     0       -1
      --         --     0.3953   431.7670       l    8000   344     0       -1
      --         --     0.3730   457.6569       l    8000   344     0       -1

      --         --     0.3877   440.2764       l    8000   352     0       -1
      --         --     0.3672   464.9062       l    8000   352     0       -1
      --         --     0.3834   445.1864       l    8000   352     0       -1

      --         --     0.4143   411.9931       l    8000   360     0       -1
      --         --     0.4005   426.2288       l    8000   360     0       -1
      --         --     0.3830   445.6511       l    8000   360     0       -1

      --         --     0.3677   464.2045       l    8000   368     0       -1
      --         --     0.3953   431.8423       l    8000   368     0       -1
      --         --     0.4362   391.3114       l    8000   368     0       -1

      --         --     0.4705   362.8358       l    8000   376     0       -1
      --         --     0.4182   408.2178       l    8000   376     0       -1
      --         --     0.3867   441.4421       l    8000   376     0       -1

      --         --     0.4111   415.2041       l    8000   384     0       -1
      --         --     0.3929   434.5016       l    8000   384     0       -1
      --         --     0.4020   424.5826       l    8000   384     0       -1

      --         --     0.4011   425.5349       l    8000   392     0       -1
      --         --     0.3972   429.7755       l    8000   392     0       -1
      --         --     0.3849   443.4352       l    8000   392     0       -1

      --         --     0.4117   414.6572       l    8000   400     0       -1
      --         --     0.4025   424.1467       l    8000   400     0       -1
      --         --     0.3887   439.2090       l    8000   400     0       -1

      --         --     0.3847   443.7362       l    8000   408     0       -1
      --         --     0.3904   437.2023       l    8000   408     0       -1
      --         --     0.3861   442.0996       l    8000   408     0       -1

      --         --     0.3980   428.9417       l    8000   416     0       -1
      --         --     0.3813   447.7189       l    8000   416     0       -1
      --         --     0.3804   448.6956       l    8000   416     0       -1

      --         --     0.3773   452.3893       l    8000   424     0       -1
      --         --     0.3916   435.9286       l    8000   424     0       -1
      --         --     0.3973   429.6264       l    8000   424     0       -1

      --         --     0.3897   437.9707       l    8000   432     0       -1
      --         --     0.3818   447.0625       l    8000   432     0       -1
      --         --     0.3853   443.0511       l    8000   432     0       -1

      --         --     0.4078   418.6110       l    8000   440     0       -1
      --         --     0.3980   428.9032       l    8000   440     0       -1
      --         --     0.3762   453.7543       l    8000   440     0       -1

      --         --     0.3825   446.2291       l    8000   448     0       -1
      --         --     0.3776   452.0371       l    8000   448     0       -1
      --         --     0.3854   442.9316       l    8000   448     0       -1

      --         --     0.4032   423.3106       l    8000   456     0       -1
      --         --     0.3998   427.0016       l    8000   456     0       -1
      --         --     0.4256   401.0608       l    8000   456     0       -1

      --         --     0.4042   422.3499       l    8000   464     0       -1
      --         --     0.3924   434.9675       l    8000   464     0       -1
      --         --     0.4027   423.9287       l    8000   464     0       -1

      --         --     0.4120   414.2709       l    8000   472     0       -1
      --         --     0.4064   419.9819       l    8000   472     0       -1
      --         --     0.4160   410.2970       l    8000   472     0       -1

      --         --     0.4224   404.0836       l    8000   480     0       -1
      --         --     0.4136   412.7413       l    8000   480     0       -1
      --         --     0.4188   407.6084       l    8000   480     0       -1

      --         --     0.3617   471.9219       l    8000   488     0       -1
      --         --     0.3599   474.3038       l    8000   488     0       -1
      --         --     0.3621   471.4632       l    8000   488     0       -1

      --         --     0.3705   460.6991       l    8000   496     0       -1
      --         --     0.3628   470.5455       l    8000   496     0       -1
      --         --     0.3633   469.8307       l    8000   496     0       -1

      --         --     0.3608   473.0805       l    8000   504     0       -1
      --         --     0.3648   467.9583       l    8000   504     0       -1
      --         --     0.3614   472.3250       l    8000   504     0       -1

      --         --     0.3936   433.6415       l    8000   512     0       -1
      --         --     0.3883   439.6252       l    8000   512     0       -1
      --         --     0.3881   439.8088       l    8000   512     0       -1

      --         --     0.3798   449.4213       l    8000   520     0       -1
      --         --     0.3751   455.0527       l    8000   520     0       -1
      --         --     0.3724   458.3931       l    8000   520     0       -1

      --         --     0.3760   453.9908       l    8000   528     0       -1
      --         --     0.3743   456.0460       l    8000   528     0       -1
      --         --     0.3717   459.2957       l    8000   528     0       -1

      --         --     0.3718   459.1601       l    8000   536     0       -1
      --         --     0.3707   460.5373       l    8000   536     0       -1
      --         --     0.3743   456.0141       l    8000   536     0       -1

      --         --     0.3784   451.0545       l    8000   544     0       -1
      --         --     0.3799   449.3302       l    8000   544     0       -1
      --         --     0.3748   455.4757       l    8000   544     0       -1

      --         --     0.3813   447.6651       l    8000   552     0       -1
      --         --     0.3795   449.8461       l    8000   552     0       -1
      --         --     0.3802   448.9401       l    8000   552     0       -1

      --         --     0.3863   441.8835       l    8000   560     0       -1
      --         --     0.3820   446.8131       l    8000   560     0       -1
      --         --     0.3817   447.2012       l    8000   560     0       -1

      --         --     0.3875   440.5536       l    8000   568     0       -1
      --         --     0.3863   441.8336       l    8000   568     0       -1
      --         --     0.3866   441.5048       l    8000   568     0       -1

      --         --     0.3918   435.6502       l    8000   576     0       -1
      --         --     0.3844   444.0724       l    8000   576     0       -1
      --         --     0.3860   442.2727       l    8000   576     0       -1

      --         --     0.4067   419.6710       l    8000   584     0       -1
      --         --     0.4036   422.9316       l    8000   584     0       -1
      --         --     0.4029   423.6892       l    8000   584     0       -1

      --         --     0.4529   536.6618       l    9000   312     0       -1
      --         --     0.4514   538.4642       l    9000   312     0       -1
      --         --     0.4716   515.3452       l    9000   312     0       -1

      --         --     0.4796   506.7517       l    9000   320     0       -1
      --         --     0.4659   521.6546       l    9000   320     0       -1
      --         --     0.4633   524.6100       l    9000   320     0       -1

      --         --     0.4666   520.9029       l    9000   328     0       -1
      --         --     0.4624   525.5689       l    9000   328     0       -1
      --         --     0.4722   514.7270       l    9000   328     0       -1

      --         --     0.4616   526.5260       l    9000   336     0       -1
      --         --     0.4600   528.3008       l    9000   336     0       -1
      --         --     0.4620   526.0669       l    9000   336     0       -1

      --         --     0.4760   510.6102       l    9000   344     0       -1
      --         --     0.4786   507.7632       l    9000   344     0       -1
      --         --     0.4645   523.2279       l    9000   344     0       -1

      --         --     0.4671   520.3141       l    9000   352     0       -1
      --         --     0.4674   520.0046       l    9000   352     0       -1
      --         --     0.4669   520.4924       l    9000   352     0       -1

      --         --     0.4591   529.3858       l    9000   360     0       -1
      --         --     0.4593   529.1994       l    9000   360     0       -1
      --         --     0.4797   506.6816       l    9000   360     0       -1

      --         --     0.4776   508.8719       l    9000   368     0       -1
      --         --     0.4757   510.9295       l    9000   368     0       -1
      --         --     0.4683   519.0034       l    9000   368     0       -1

      --         --     0.4666   520.9131       l    9000   376     0       -1
      --         --     0.4654   522.2128       l    9000   376     0       -1
      --         --     0.4754   511.1906       l    9000   376     0       -1

      --         --     0.4796   506.7641       l    9000   384     0       -1
      --         --     0.4727   514.1791       l    9000   384     0       -1
      --         --     0.4722   514.6807       l    9000   384     0       -1

      --         --     0.4846   501.5207       l    9000   392     0       -1
      --         --     0.4856   500.5245       l    9000   392     0       -1
      --         --     0.4838   502.4055       l    9000   392     0       -1

      --         --     0.4873   498.7379       l    9000   400     0       -1
      --         --     0.4867   499.3320       l    9000   400     0       -1
      --         --     0.4873   498.7534       l    9000   400     0       -1

      --         --     0.4930   492.9580       l    9000   408     0       -1
      --         --     0.4930   492.9453       l    9000   408     0       -1
      --         --     0.4941   491.9175       l    9000   408     0       -1

      --         --     0.4850   501.1010       l    9000   416     0       -1
      --         --     0.4883   497.7188       l    9000   416     0       -1
      --         --     0.4854   500.7417       l    9000   416     0       -1

      --         --     0.4871   498.9760       l    9000   424     0       -1
      --         --     0.4853   500.8535       l    9000   424     0       -1
      --         --     0.4853   500.8345       l    9000   424     0       -1

      --         --     0.4787   507.7404       l    9000   432     0       -1
      --         --     0.4795   506.8803       l    9000   432     0       -1
      --         --     0.4798   506.5632       l    9000   432     0       -1

      --         --     0.4856   500.5012       l    9000   440     0       -1
      --         --     0.4855   500.5633       l    9000   440     0       -1
      --         --     0.4837   502.4476       l    9000   440     0       -1

      --         --     0.4860   500.1299       l    9000   448     0       -1
      --         --     0.4868   499.2433       l    9000   448     0       -1
      --         --     0.4875   498.5769       l    9000   448     0       -1

      --         --     0.4802   506.1278       l    9000   456     0       -1
      --         --     0.4818   504.4082       l    9000   456     0       -1
      --         --     0.4804   505.9238       l    9000   456     0       -1

      --         --     0.4844   501.6997       l    9000   464     0       -1
      --         --     0.4841   502.0360       l    9000   464     0       -1
      --         --     0.4845   501.6787       l    9000   464     0       -1

      --         --     0.4868   499.3075       l    9000   472     0       -1
      --         --     0.4893   496.7579       l    9000   472     0       -1
      --         --     0.4869   499.1524       l    9000   472     0       -1

      --         --     0.4807   505.5839       l    9000   480     0       -1
      --         --     0.4849   501.2007       l    9000   480     0       -1
      --         --     0.4817   504.5393       l    9000   480     0       -1

      --         --     0.4869   499.2078       l    9000   488     0       -1
      --         --     0.4873   498.7850       l    9000   488     0       -1
      --         --     0.4885   497.5283       l    9000   488     0       -1

      --         --     0.4882   497.8596       l    9000   496     0       -1
      --         --     0.4917   494.2602       l    9000   496     0       -1
      --         --     0.4877   498.3527       l    9000   496     0       -1

      --         --     0.4869   499.1854       l    9000   504     0       -1
      --         --     0.4884   497.5788       l    9000   504     0       -1
      --         --     0.4922   493.7549       l    9000   504     0       -1

      --         --     0.5238   464.0124       l    9000   512     0       -1
      --         --     0.5238   464.0330       l    9000   512     0       -1
      --         --     0.5248   463.1435       l    9000   512     0       -1

      --         --     0.5038   482.4021       l    9000   520     0       -1
      --         --     0.5042   482.0160       l    9000   520     0       -1
      --         --     0.5021   484.0629       l    9000   520     0       -1

      --         --     0.5047   481.5465       l    9000   528     0       -1
      --         --     0.5088   477.7191       l    9000   528     0       -1
      --         --     0.5058   480.5515       l    9000   528     0       -1

      --         --     0.4940   492.0242       l    9000   536     0       -1
      --         --     0.4964   489.6332       l    9000   536     0       -1
      --         --     0.4949   491.1083       l    9000   536     0       -1

      --         --     0.5149   472.0079       l    9000   544     0       -1
      --         --     0.5158   471.1849       l    9000   544     0       -1
      --         --     0.5177   469.4565       l    9000   544     0       -1

      --         --     0.5071   479.2374       l    9000   552     0       -1
      --         --     0.5057   480.5785       l    9000   552     0       -1
      --         --     0.5043   481.9598       l    9000   552     0       -1

      --         --     0.5101   476.4856       l    9000   560     0       -1
      --         --     0.5094   477.0707       l    9000   560     0       -1
      --         --     0.5332   455.8478       l    9000   560     0       -1

      --         --     0.5105   476.1138       l    9000   568     0       -1
      --         --     0.5048   481.4262       l    9000   568     0       -1
      --         --     0.5069   479.4791       l    9000   568     0       -1

      --         --     0.5130   473.8075       l    9000   576     0       -1
      --         --     0.5135   473.2650       l    9000   576     0       -1
      --         --     0.5141   472.7554       l    9000   576     0       -1

      --         --     0.5368   452.7375       l    9000   584     0       -1
      --         --     0.5378   451.9478       l    9000   584     0       -1
      --         --     0.5364   453.0689       l    9000   584     0       -1

      --         --     0.6216   536.3569       l   10000   312     0       -1
      --         --     0.6092   547.2540       l   10000   312     0       -1
      --         --     0.6187   538.8145       l   10000   312     0       -1

      --         --     0.6216   536.3569       l   10000   320     0       -1
      --         --     0.6242   534.1138       l   10000   320     0       -1
      --         --     0.6487   513.9179       l   10000   320     0       -1

      --         --     0.7142   466.7729       l   10000   328     0       -1
      --         --     0.6547   509.1856       l   10000   328     0       -1
      --         --     0.6516   511.6486       l   10000   328     0       -1

      --         --     0.6394   521.3790       l   10000   336     0       -1
      --         --     0.6265   532.1557       l   10000   336     0       -1
      --         --     0.6300   529.1410       l   10000   336     0       -1

      --         --     0.6235   534.6750       l   10000   344     0       -1
      --         --     0.6236   534.6359       l   10000   344     0       -1
      --         --     0.6227   535.3858       l   10000   344     0       -1

      --         --     0.6349   525.1004       l   10000   352     0       -1
      --         --     0.6256   532.8729       l   10000   352     0       -1
      --         --     0.6276   531.2235       l   10000   352     0       -1

      --         --     0.6576   506.9413       l   10000   360     0       -1
      --         --     0.6366   523.7057       l   10000   360     0       -1
      --         --     0.6207   537.0714       l   10000   360     0       -1

      --         --     0.6283   530.5881       l   10000   368     0       -1
      --         --     0.6262   532.3543       l   10000   368     0       -1
      --         --     0.6277   531.1389       l   10000   368     0       -1

      --         --     0.6444   517.3579       l   10000   376     0       -1
      --         --     0.6442   517.5187       l   10000   376     0       -1
      --         --     0.6443   517.4328       l   10000   376     0       -1

      --         --     0.6310   528.3516       l   10000   384     0       -1
      --         --     0.6376   522.8717       l   10000   384     0       -1
      --         --     0.6309   528.4080       l   10000   384     0       -1

      --         --     0.6551   508.9201       l   10000   392     0       -1
      --         --     0.6644   501.7894       l   10000   392     0       -1
      --         --     0.6615   503.9574       l   10000   392     0       -1

      --         --     0.6481   514.4166       l   10000   400     0       -1
      --         --     0.6481   514.4031       l   10000   400     0       -1
      --         --     0.6497   513.1482       l   10000   400     0       -1

      --         --     0.6650   501.3237       l   10000   408     0       -1
      --         --     0.6511   512.0425       l   10000   408     0       -1
      --         --     0.6473   515.0169       l   10000   408     0       -1

      --         --     0.6514   511.8059       l   10000   416     0       -1
      --         --     0.6507   512.3121       l   10000   416     0       -1
      --         --     0.6508   512.3047       l   10000   416     0       -1

      --         --     0.6452   516.7471       l   10000   424     0       -1
      --         --     0.6487   513.9604       l   10000   424     0       -1
      --         --     0.6459   516.1541       l   10000   424     0       -1

      --         --     0.6444   517.3283       l   10000   432     0       -1
      --         --     0.6451   516.7580       l   10000   432     0       -1
      --         --     0.6453   516.6548       l   10000   432     0       -1

      --         --     0.6414   519.7345       l   10000   440     0       -1
      --         --     0.6411   520.0480       l   10000   440     0       -1
      --         --     0.6425   518.9006       l   10000   440     0       -1

      --         --     0.6480   514.4880       l   10000   448     0       -1
      --         --     0.6485   514.0759       l   10000   448     0       -1
      --         --     0.6467   515.5256       l   10000   448     0       -1

      --         --     0.6399   521.0301       l   10000   456     0       -1
      --         --     0.6409   520.2029       l   10000   456     0       -1
      --         --     0.6422   519.1126       l   10000   456     0       -1

      --         --     0.6445   517.2454       l   10000   464     0       -1
      --         --     0.6446   517.1973       l   10000   464     0       -1
      --         --     0.6433   518.2723       l   10000   464     0       -1

      --         --     0.6463   515.8119       l   10000   472     0       -1
      --         --     0.6438   517.8516       l   10000   472     0       -1
      --         --     0.6451   516.8205       l   10000   472     0       -1

      --         --     0.6380   522.5529       l   10000   480     0       -1
      --         --     0.6390   521.7478       l   10000   480     0       -1
      --         --     0.6479   514.5207       l   10000   480     0       -1

      --         --     0.6535   510.1295       l   10000   488     0       -1
      --         --     0.6461   516.0180       l   10000   488     0       -1
      --         --     0.6450   516.9089       l   10000   488     0       -1

      --         --     0.6513   511.8601       l   10000   496     0       -1
      --         --     0.6501   512.7941       l   10000   496     0       -1
      --         --     0.6464   515.7235       l   10000   496     0       -1

      --         --     0.6492   513.5563       l   10000   504     0       -1
      --         --     0.6480   514.4567       l   10000   504     0       -1
      --         --     0.6495   513.2759       l   10000   504     0       -1

      --         --     0.6867   485.4933       l   10000   512     0       -1
      --         --     0.6874   484.9774       l   10000   512     0       -1
      --         --     0.6869   485.3442       l   10000   512     0       -1

      --         --     0.6632   502.7018       l   10000   520     0       -1
      --         --     0.6648   501.4713       l   10000   520     0       -1
      --         --     0.6620   503.5918       l   10000   520     0       -1

      --         --     0.6534   510.2666       l   10000   528     0       -1
      --         --     0.6552   508.8174       l   10000   528     0       -1
      --         --     0.6537   509.9720       l   10000   528     0       -1

      --         --     0.6581   506.6179       l   10000   536     0       -1
      --         --     0.6585   506.2810       l   10000   536     0       -1
      --         --     0.6643   501.8642       l   10000   536     0       -1

      --         --     0.6673   499.5754       l   10000   544     0       -1
      --         --     0.6667   500.0257       l   10000   544     0       -1
      --         --     0.6684   498.7943       l   10000   544     0       -1

      --         --     0.6667   500.0689       l   10000   552     0       -1
      --         --     0.6656   500.8750       l   10000   552     0       -1
      --         --     0.6671   499.7277       l   10000   552     0       -1

      --         --     0.6677   499.3074       l   10000   560     0       -1
      --         --     0.6665   500.2289       l   10000   560     0       -1
      --         --     0.6639   502.1529       l   10000   560     0       -1

      --         --     0.6738   494.7617       l   10000   568     0       -1
      --         --     0.6716   496.3813       l   10000   568     0       -1
      --         --     0.6674   499.5276       l   10000   568     0       -1

      --         --     0.6738   494.7654       l   10000   576     0       -1
      --         --     0.6727   495.6004       l   10000   576     0       -1
      --         --     0.6736   494.9188       l   10000   576     0       -1

      --         --     0.7183   464.1268       l   10000   584     0       -1
      --         --     0.7172   464.8238       l   10000   584     0       -1
      --         --     0.7218   461.9006       l   10000   584     0       -1

      --         --     0.8005   554.3305       l   11000   312     0       -1
      --         --     0.7977   556.2523       l   11000   312     0       -1
      --         --     0.7980   556.0287       l   11000   312     0       -1

      --         --     0.8116   546.7372       l   11000   320     0       -1
      --         --     0.8460   524.5164       l   11000   320     0       -1
      --         --     0.8294   534.9943       l   11000   320     0       -1

      --         --     0.8132   545.6777       l   11000   328     0       -1
      --         --     0.8119   546.5498       l   11000   328     0       -1
      --         --     0.8229   539.2548       l   11000   328     0       -1

      --         --     0.8106   547.4216       l   11000   336     0       -1
      --         --     0.8083   548.9336       l   11000   336     0       -1
      --         --     0.8158   543.8868       l   11000   336     0       -1

      --         --     0.8346   531.6809       l   11000   344     0       -1
      --         --     0.8253   537.6386       l   11000   344     0       -1
      --         --     0.8264   536.9103       l   11000   344     0       -1

      --         --     0.8279   535.9809       l   11000   352     0       -1
      --         --     0.8202   541.0084       l   11000   352     0       -1
      --         --     0.8212   540.3714       l   11000   352     0       -1

      --         --     0.8121   546.3835       l   11000   360     0       -1
      --         --     0.8218   539.9581       l   11000   360     0       -1
      --         --     0.8114   546.8585       l   11000   360     0       -1

      --         --     0.8132   545.6819       l   11000   368     0       -1
      --         --     0.8119   546.5108       l   11000   368     0       -1
      --         --     0.8229   539.2480       l   11000   368     0       -1

      --         --     0.8207   540.6904       l   11000   376     0       -1
      --         --     0.8368   530.2611       l   11000   376     0       -1
      --         --     0.8191   541.7415       l   11000   376     0       -1

      --         --     0.8228   539.2572       l   11000   384     0       -1
      --         --     0.8248   537.9584       l   11000   384     0       -1
      --         --     0.8318   533.4586       l   11000   384     0       -1

      --         --     0.8559   518.4463       l   11000   392     0       -1
      --         --     0.8558   518.5177       l   11000   392     0       -1
      --         --     0.8556   518.6043       l   11000   392     0       -1

      --         --     0.8582   517.0491       l   11000   400     0       -1
      --         --     0.8625   514.4629       l   11000   400     0       -1
      --         --     0.8517   521.0101       l   11000   400     0       -1

      --         --     0.8383   529.3047       l   11000   408     0       -1
      --         --     0.8398   528.4008       l   11000   408     0       -1
      --         --     0.8391   528.7860       l   11000   408     0       -1

      --         --     0.8462   524.3659       l   11000   416     0       -1
      --         --     0.8455   524.8230       l   11000   416     0       -1
      --         --     0.8439   525.8018       l   11000   416     0       -1

      --         --     0.8387   529.0360       l   11000   424     0       -1
      --         --     0.8353   531.2173       l   11000   424     0       -1
      --         --     0.8355   531.0920       l   11000   424     0       -1

      --         --     0.8416   527.2187       l   11000   432     0       -1
      --         --     0.8395   528.5363       l   11000   432     0       -1
      --         --     0.8443   525.5667       l   11000   432     0       -1

      --         --     0.8380   529.4841       l   11000   440     0       -1
      --         --     0.8369   530.1772       l   11000   440     0       -1
      --         --     0.8341   531.9974       l   11000   440     0       -1

      --         --     0.8400   528.2327       l   11000   448     0       -1
      --         --     0.8400   528.2219       l   11000   448     0       -1
      --         --     0.8425   526.6796       l   11000   448     0       -1

      --         --     0.8373   529.9497       l   11000   456     0       -1
      --         --     0.8399   528.2904       l   11000   456     0       -1
      --         --     0.8371   530.1010       l   11000   456     0       -1

      --         --     0.8321   533.2815       l   11000   464     0       -1
      --         --     0.8346   531.6479       l   11000   464     0       -1
      --         --     0.8326   532.9440       l   11000   464     0       -1

      --         --     0.8361   530.6894       l   11000   472     0       -1
      --         --     0.8598   516.0687       l   11000   472     0       -1
      --         --     0.8353   531.2210       l   11000   472     0       -1

      --         --     0.8300   534.6120       l   11000   480     0       -1
      --         --     0.8311   533.8739       l   11000   480     0       -1
      --         --     0.8305   534.2915       l   11000   480     0       -1

      --         --     0.8478   523.3879       l   11000   488     0       -1
      --         --     0.8451   525.0421       l   11000   488     0       -1
      --         --     0.8438   525.8489       l   11000   488     0       -1

      --         --     0.8389   528.9355       l   11000   496     0       -1
      --         --     0.8388   529.0231       l   11000   496     0       -1
      --         --     0.8409   527.6623       l   11000   496     0       -1

      --         --     0.8369   530.1862       l   11000   504     0       -1
      --         --     0.8370   530.1396       l   11000   504     0       -1
      --         --     0.8378   529.6061       l   11000   504     0       -1

      --         --     0.8893   498.9787       l   11000   512     0       -1
      --         --     0.8898   498.6876       l   11000   512     0       -1
      --         --     0.8895   498.8755       l   11000   512     0       -1

      --         --     0.8555   518.6937       l   11000   520     0       -1
      --         --     0.8559   518.4041       l   11000   520     0       -1
      --         --     0.8562   518.2230       l   11000   520     0       -1

      --         --     0.8419   527.0802       l   11000   528     0       -1
      --         --     0.8420   527.0169       l   11000   528     0       -1
      --         --     0.8421   526.9169       l   11000   528     0       -1

      --         --     0.8539   519.6401       l   11000   536     0       -1
      --         --     0.8513   521.2458       l   11000   536     0       -1
      --         --     0.8533   520.0308       l   11000   536     0       -1

      --         --     0.8551   518.9381       l   11000   544     0       -1
