
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     0.5295   271.9281    6000    6000   496    16     0     8       -1
      --         --     0.5261   273.6941    6000    6000   496    16     0     8       -1

      --         --     0.5355   268.8818    6000    6000   504    16     0     8       -1
      --         --     0.6495   221.6847    6000    6000   504    16     0     8       -1
      --         --     0.6165   233.5582    6000    6000   504    16     0     8       -1

      --         --     0.6789   336.8065    7000    7000   128    16     0     8       -1
      --         --     0.6312   362.2289    7000    7000   128    16     0     8       -1
      --         --     0.6200   368.7695    7000    7000   128    16     0     8       -1

      --         --     0.6130   372.9824    7000    7000   136    16     0     8       -1
      --         --     0.6154   371.5539    7000    7000   136    16     0     8       -1
      --         --     0.6217   367.7967    7000    7000   136    16     0     8       -1

      --         --     0.6093   375.2412    7000    7000   144    16     0     8       -1
      --         --     0.6070   376.6948    7000    7000   144    16     0     8       -1
      --         --     0.6110   374.1901    7000    7000   144    16     0     8       -1

      --         --     0.6150   371.7516    7000    7000   152    16     0     8       -1
      --         --     0.6216   367.8384    7000    7000   152    16     0     8       -1
      --         --     0.6260   365.2273    7000    7000   152    16     0     8       -1

      --         --     0.6472   353.2837    7000    7000   160    16     0     8       -1
      --         --     0.6398   357.3826    7000    7000   160    16     0     8       -1
      --         --     0.6183   369.7903    7000    7000   160    16     0     8       -1

      --         --     0.6129   373.0673    7000    7000   168    16     0     8       -1
      --         --     0.6205   368.4564    7000    7000   168    16     0     8       -1
      --         --     0.6136   372.5994    7000    7000   168    16     0     8       -1

      --         --     0.6148   371.9227    7000    7000   176    16     0     8       -1
      --         --     0.6162   371.0545    7000    7000   176    16     0     8       -1
      --         --     0.6064   377.0249    7000    7000   176    16     0     8       -1

      --         --     0.6299   362.9943    7000    7000   184    16     0     8       -1
      --         --     0.6261   365.1938    7000    7000   184    16     0     8       -1
      --         --     0.6210   368.1749    7000    7000   184    16     0     8       -1

      --         --     0.6142   372.2752    7000    7000   192    16     0     8       -1
      --         --     0.6164   370.9584    7000    7000   192    16     0     8       -1
      --         --     0.6216   367.8562    7000    7000   192    16     0     8       -1

      --         --     0.6059   377.3679    7000    7000   200    16     0     8       -1
      --         --     0.6214   367.9594    7000    7000   200    16     0     8       -1
      --         --     0.6075   376.3496    7000    7000   200    16     0     8       -1

      --         --     0.6064   377.0522    7000    7000   208    16     0     8       -1
      --         --     0.6084   375.7794    7000    7000   208    16     0     8       -1
      --         --     0.6070   376.6539    7000    7000   208    16     0     8       -1

      --         --     0.5887   388.3991    7000    7000   216    16     0     8       -1
      --         --     0.6039   378.6264    7000    7000   216    16     0     8       -1
      --         --     0.6351   360.0320    7000    7000   216    16     0     8       -1

      --         --     0.6391   357.7813    7000    7000   224    16     0     8       -1
      --         --     0.6016   380.0775    7000    7000   224    16     0     8       -1
      --         --     0.5946   384.5461    7000    7000   224    16     0     8       -1

      --         --     0.6075   376.3907    7000    7000   232    16     0     8       -1
      --         --     0.5976   382.5706    7000    7000   232    16     0     8       -1
      --         --     0.6025   379.4586    7000    7000   232    16     0     8       -1

      --         --     0.6023   379.5933    7000    7000   240    16     0     8       -1
      --         --     0.5970   383.0060    7000    7000   240    16     0     8       -1
      --         --     0.6013   380.2738    7000    7000   240    16     0     8       -1

      --         --     0.6070   376.6637    7000    7000   248    16     0     8       -1
      --         --     0.6028   379.2823    7000    7000   248    16     0     8       -1
      --         --     0.6064   377.0739    7000    7000   248    16     0     8       -1

      --         --     0.6247   366.0070    7000    7000   256    16     0     8       -1
      --         --     0.6261   365.1677    7000    7000   256    16     0     8       -1
      --         --     0.6240   366.4123    7000    7000   256    16     0     8       -1

      --         --     0.5998   381.1716    7000    7000   264    16     0     8       -1
      --         --     0.5995   381.3846    7000    7000   264    16     0     8       -1
      --         --     0.6010   380.4428    7000    7000   264    16     0     8       -1

      --         --     0.6158   371.2821    7000    7000   272    16     0     8       -1
      --         --     0.6104   374.5852    7000    7000   272    16     0     8       -1
      --         --     0.6097   374.9926    7000    7000   272    16     0     8       -1

      --         --     0.6227   367.1799    7000    7000   280    16     0     8       -1
      --         --     0.6171   370.5246    7000    7000   280    16     0     8       -1
      --         --     0.6169   370.6527    7000    7000   280    16     0     8       -1

      --         --     0.6543   349.4326    7000    7000   288    16     0     8       -1
      --         --     0.6520   350.6894    7000    7000   288    16     0     8       -1
      --         --     0.6601   346.3708    7000    7000   288    16     0     8       -1

      --         --     0.6554   348.8386    7000    7000   296    16     0     8       -1
      --         --     0.6559   348.6140    7000    7000   296    16     0     8       -1
      --         --     0.6368   359.0278    7000    7000   296    16     0     8       -1

      --         --     0.6451   354.4538    7000    7000   304    16     0     8       -1
      --         --     0.6373   358.7494    7000    7000   304    16     0     8       -1
      --         --     0.6359   359.5746    7000    7000   304    16     0     8       -1

      --         --     0.6237   366.6146    7000    7000   312    16     0     8       -1
      --         --     0.6380   358.3812    7000    7000   312    16     0     8       -1
      --         --     0.6364   359.2689    7000    7000   312    16     0     8       -1

      --         --     0.6463   353.7717    7000    7000   320    16     0     8       -1
      --         --     0.6420   356.1339    7000    7000   320    16     0     8       -1
      --         --     0.6434   355.3692    7000    7000   320    16     0     8       -1

      --         --     0.6525   350.4054    7000    7000   328    16     0     8       -1
      --         --     0.6563   348.3779    7000    7000   328    16     0     8       -1
      --         --     0.6479   352.8851    7000    7000   328    16     0     8       -1

      --         --     0.6456   354.1759    7000    7000   336    16     0     8       -1
      --         --     0.6575   347.7228    7000    7000   336    16     0     8       -1
      --         --     0.6566   348.2025    7000    7000   336    16     0     8       -1

      --         --     0.6690   341.7602    7000    7000   344    16     0     8       -1
      --         --     0.6659   343.3505    7000    7000   344    16     0     8       -1
      --         --     0.6692   341.6724    7000    7000   344    16     0     8       -1

      --         --     0.6601   346.3488    7000    7000   352    16     0     8       -1
      --         --     0.6638   344.4604    7000    7000   352    16     0     8       -1
      --         --     0.6574   347.7862    7000    7000   352    16     0     8       -1

      --         --     0.6591   346.8954    7000    7000   360    16     0     8       -1
      --         --     0.6675   342.5361    7000    7000   360    16     0     8       -1
      --         --     0.6620   345.3747    7000    7000   360    16     0     8       -1

      --         --     0.6773   337.5922    7000    7000   368    16     0     8       -1
      --         --     0.6763   338.0659    7000    7000   368    16     0     8       -1
      --         --     0.6855   333.5329    7000    7000   368    16     0     8       -1

      --         --     0.6710   340.7453    7000    7000   376    16     0     8       -1
      --         --     0.6723   340.0850    7000    7000   376    16     0     8       -1
      --         --     0.6729   339.8053    7000    7000   376    16     0     8       -1

      --         --     0.6814   335.5449    7000    7000   384    16     0     8       -1
      --         --     0.6894   331.6549    7000    7000   384    16     0     8       -1
      --         --     0.6863   333.1699    7000    7000   384    16     0     8       -1

      --         --     0.6957   328.6543    7000    7000   392    16     0     8       -1
      --         --     0.7005   326.3823    7000    7000   392    16     0     8       -1
      --         --     0.7020   325.7240    7000    7000   392    16     0     8       -1

      --         --     0.6941   329.4192    7000    7000   400    16     0     8       -1
      --         --     0.6929   329.9812    7000    7000   400    16     0     8       -1
      --         --     0.6834   334.5430    7000    7000   400    16     0     8       -1

      --         --     0.7111   321.5342    7000    7000   408    16     0     8       -1
      --         --     0.6998   326.7424    7000    7000   408    16     0     8       -1
      --         --     0.7047   324.4510    7000    7000   408    16     0     8       -1

      --         --     0.7016   325.8798    7000    7000   416    16     0     8       -1
      --         --     0.6926   330.1034    7000    7000   416    16     0     8       -1
      --         --     0.7012   326.0954    7000    7000   416    16     0     8       -1

      --         --     0.6978   327.6770    7000    7000   424    16     0     8       -1
      --         --     0.6947   329.1472    7000    7000   424    16     0     8       -1
      --         --     0.6869   332.8515    7000    7000   424    16     0     8       -1

      --         --     0.7068   323.4861    7000    7000   432    16     0     8       -1
      --         --     0.7014   325.9685    7000    7000   432    16     0     8       -1
      --         --     0.7107   321.7307    7000    7000   432    16     0     8       -1

      --         --     0.7063   323.7040    7000    7000   440    16     0     8       -1
      --         --     0.7020   325.7097    7000    7000   440    16     0     8       -1
      --         --     0.7082   322.8551    7000    7000   440    16     0     8       -1

      --         --     0.7118   321.1964    7000    7000   448    16     0     8       -1
      --         --     0.7204   317.3911    7000    7000   448    16     0     8       -1
      --         --     0.7227   316.3835    7000    7000   448    16     0     8       -1

      --         --     0.7209   317.1544    7000    7000   456    16     0     8       -1
      --         --     0.7066   323.5762    7000    7000   456    16     0     8       -1
      --         --     0.7158   319.4231    7000    7000   456    16     0     8       -1

      --         --     0.7663   298.3750    7000    7000   464    16     0     8       -1
      --         --     0.7489   305.3208    7000    7000   464    16     0     8       -1
      --         --     0.7493   305.1403    7000    7000   464    16     0     8       -1

      --         --     0.7190   318.0210    7000    7000   472    16     0     8       -1
      --         --     0.7302   313.1422    7000    7000   472    16     0     8       -1
      --         --     0.7225   316.4510    7000    7000   472    16     0     8       -1

      --         --     0.7093   322.3617    7000    7000   480    16     0     8       -1
      --         --     0.7103   321.8770    7000    7000   480    16     0     8       -1
      --         --     0.7123   320.9866    7000    7000   480    16     0     8       -1

      --         --     0.7321   312.3279    7000    7000   488    16     0     8       -1
      --         --     0.7133   320.5565    7000    7000   488    16     0     8       -1
      --         --     0.7221   316.6451    7000    7000   488    16     0     8       -1

      --         --     0.7679   297.7465    7000    7000   496    16     0     8       -1
      --         --     0.7467   306.1987    7000    7000   496    16     0     8       -1
      --         --     0.7433   307.5836    7000    7000   496    16     0     8       -1

      --         --     0.7609   300.4846    7000    7000   504    16     0     8       -1
      --         --     0.7751   294.9961    7000    7000   504    16     0     8       -1
      --         --     0.7639   299.3106    7000    7000   504    16     0     8       -1

      --         --     0.8879   384.3901    8000    8000   128    16     0     8       -1
      --         --     0.8895   383.6972    8000    8000   128    16     0     8       -1
      --         --     0.8866   384.9555    8000    8000   128    16     0     8       -1

      --         --     0.8610   396.4198    8000    8000   136    16     0     8       -1
      --         --     0.8677   393.3584    8000    8000   136    16     0     8       -1
      --         --     0.8562   398.6013    8000    8000   136    16     0     8       -1

      --         --     0.8602   396.7790    8000    8000   144    16     0     8       -1
      --         --     0.8718   391.5029    8000    8000   144    16     0     8       -1
      --         --     0.8679   393.2321    8000    8000   144    16     0     8       -1

      --         --     0.8633   395.3568    8000    8000   152    16     0     8       -1
      --         --     0.8534   399.9088    8000    8000   152    16     0     8       -1
      --         --     0.8618   396.0109    8000    8000   152    16     0     8       -1

      --         --     0.8509   401.1062    8000    8000   160    16     0     8       -1
      --         --     0.8589   397.3579    8000    8000   160    16     0     8       -1
      --         --     0.8605   396.6338    8000    8000   160    16     0     8       -1

      --         --     0.8581   397.7306    8000    8000   168    16     0     8       -1
      --         --     0.8734   390.7511    8000    8000   168    16     0     8       -1
      --         --     0.8507   401.2139    8000    8000   168    16     0     8       -1

      --         --     0.8653   394.4368    8000    8000   176    16     0     8       -1
      --         --     0.8540   399.6366    8000    8000   176    16     0     8       -1
      --         --     0.8773   389.0209    8000    8000   176    16     0     8       -1

      --         --     0.8661   394.0829    8000    8000   184    16     0     8       -1
      --         --     0.8851   385.5898    8000    8000   184    16     0     8       -1
      --         --     0.8715   391.6472    8000    8000   184    16     0     8       -1

      --         --     0.8541   399.6219    8000    8000   192    16     0     8       -1
      --         --     0.8517   400.7157    8000    8000   192    16     0     8       -1
      --         --     0.8642   394.9287    8000    8000   192    16     0     8       -1

      --         --     0.8618   396.0331    8000    8000   200    16     0     8       -1
      --         --     0.8587   397.4741    8000    8000   200    16     0     8       -1
      --         --     0.8640   395.0408    8000    8000   200    16     0     8       -1

      --         --     0.8681   393.1536    8000    8000   208    16     0     8       -1
      --         --     0.8746   390.2418    8000    8000   208    16     0     8       -1
      --         --     0.8688   392.8223    8000    8000   208    16     0     8       -1

      --         --     0.8554   398.9754    8000    8000   216    16     0     8       -1
      --         --     0.8577   397.9335    8000    8000   216    16     0     8       -1
      --         --     0.8563   398.5714    8000    8000   216    16     0     8       -1

      --         --     0.8620   395.9255    8000    8000   224    16     0     8       -1
      --         --     0.8541   399.6242    8000    8000   224    16     0     8       -1
      --         --     0.8532   400.0372    8000    8000   224    16     0     8       -1

      --         --     0.8364   408.0392    8000    8000   232    16     0     8       -1
      --         --     0.8438   404.4987    8000    8000   232    16     0     8       -1
      --         --     0.8451   403.8549    8000    8000   232    16     0     8       -1

      --         --     0.8419   405.4033    8000    8000   240    16     0     8       -1
      --         --     0.8391   406.7570    8000    8000   240    16     0     8       -1
      --         --     0.8476   402.6512    8000    8000   240    16     0     8       -1

      --         --     0.8402   406.2095    8000    8000   248    16     0     8       -1
      --         --     0.8377   407.4260    8000    8000   248    16     0     8       -1
      --         --     0.8313   410.5467    8000    8000   248    16     0     8       -1

      --         --     0.8617   396.1010    8000    8000   256    16     0     8       -1
      --         --     0.8626   395.6790    8000    8000   256    16     0     8       -1
      --         --     0.8646   394.7519    8000    8000   256    16     0     8       -1

      --         --     0.8350   408.7558    8000    8000   264    16     0     8       -1
      --         --     0.8464   403.2155    8000    8000   264    16     0     8       -1
      --         --     0.8995   379.4508    8000    8000   264    16     0     8       -1

      --         --     0.8781   388.6968    8000    8000   272    16     0     8       -1
      --         --     0.8364   408.0512    8000    8000   272    16     0     8       -1
      --         --     0.8405   406.0683    8000    8000   272    16     0     8       -1

      --         --     0.8594   397.1565    8000    8000   280    16     0     8       -1
      --         --     0.8587   397.4777    8000    8000   280    16     0     8       -1
      --         --     0.8448   403.9945    8000    8000   280    16     0     8       -1

      --         --     0.8417   405.5103    8000    8000   288    16     0     8       -1
      --         --     0.8524   400.4067    8000    8000   288    16     0     8       -1
      --         --     0.8551   399.1322    8000    8000   288    16     0     8       -1

      --         --     0.8551   399.1570    8000    8000   296    16     0     8       -1
      --         --     0.8674   393.4671    8000    8000   296    16     0     8       -1
      --         --     0.8563   398.5556    8000    8000   296    16     0     8       -1

      --         --     0.8680   393.1936    8000    8000   304    16     0     8       -1
      --         --     0.8693   392.5968    8000    8000   304    16     0     8       -1
      --         --     0.8580   397.7892    8000    8000   304    16     0     8       -1

      --         --     0.8629   395.5251    8000    8000   312    16     0     8       -1
      --         --     0.8651   394.5239    8000    8000   312    16     0     8       -1
      --         --     0.8594   397.1589    8000    8000   312    16     0     8       -1

      --         --     0.8714   391.6509    8000    8000   320    16     0     8       -1
      --         --     0.8836   386.2629    8000    8000   320    16     0     8       -1
      --         --     0.8750   390.0428    8000    8000   320    16     0     8       -1

      --         --     0.8733   390.8030    8000    8000   328    16     0     8       -1
      --         --     0.8867   384.9064    8000    8000   328    16     0     8       -1
      --         --     0.8868   384.8487    8000    8000   328    16     0     8       -1

      --         --     0.8958   381.0110    8000    8000   336    16     0     8       -1
      --         --     0.8967   380.6106    8000    8000   336    16     0     8       -1
      --         --     0.8961   380.8767    8000    8000   336    16     0     8       -1

      --         --     0.9115   374.4320    8000    8000   344    16     0     8       -1
      --         --     0.9104   374.8984    8000    8000   344    16     0     8       -1
      --         --     0.9116   374.3874    8000    8000   344    16     0     8       -1

      --         --     0.9191   371.3612    8000    8000   352    16     0     8       -1
      --         --     0.9161   372.5417    8000    8000   352    16     0     8       -1
      --         --     0.9068   376.3692    8000    8000   352    16     0     8       -1

      --         --     0.9237   369.5049    8000    8000   360    16     0     8       -1
      --         --     0.9120   374.2429    8000    8000   360    16     0     8       -1
      --         --     0.9304   366.8256    8000    8000   360    16     0     8       -1

      --         --     0.9223   370.0619    8000    8000   368    16     0     8       -1
      --         --     0.9251   368.9484    8000    8000   368    16     0     8       -1
      --         --     0.9746   350.2090    8000    8000   368    16     0     8       -1

      --         --     0.9431   361.8853    8000    8000   376    16     0     8       -1
      --         --     0.9418   362.3911    8000    8000   376    16     0     8       -1
      --         --     0.9345   365.2420    8000    8000   376    16     0     8       -1

      --         --     0.9407   362.8231    8000    8000   384    16     0     8       -1
      --         --     0.9419   362.3475    8000    8000   384    16     0     8       -1
      --         --     0.9636   354.1857    8000    8000   384    16     0     8       -1

      --         --     0.9749   350.1022    8000    8000   392    16     0     8       -1
      --         --     0.9670   352.9347    8000    8000   392    16     0     8       -1
      --         --     0.9622   354.7157    8000    8000   392    16     0     8       -1

      --         --     0.9906   344.5442    8000    8000   400    16     0     8       -1
      --         --     1.0099   337.9648    8000    8000   400    16     0     8       -1
      --         --     1.0607   321.7652    8000    8000   400    16     0     8       -1

      --         --     1.0783   316.5057    8000    8000   408    16     0     8       -1
      --         --     1.3552   251.8459    8000    8000   408    16     0     8       -1
      --         --     1.4850   229.8272    8000    8000   408    16     0     8       -1

      --         --     1.5005   227.4546    8000    8000   416    16     0     8       -1
      --         --     1.4919   228.7669    8000    8000   416    16     0     8       -1
      --         --     1.4099   242.0834    8000    8000   416    16     0     8       -1

      --         --     1.4486   235.6066    8000    8000   424    16     0     8       -1
      --         --     1.0500   325.0492    8000    8000   424    16     0     8       -1
      --         --     1.0141   336.5442    8000    8000   424    16     0     8       -1

      --         --     0.9836   346.9794    8000    8000   432    16     0     8       -1
      --         --     0.9685   352.3993    8000    8000   432    16     0     8       -1
      --         --     0.9698   351.9422    8000    8000   432    16     0     8       -1

      --         --     0.9812   347.8268    8000    8000   440    16     0     8       -1
      --         --     0.9796   348.3954    8000    8000   440    16     0     8       -1
      --         --     0.9985   341.8309    8000    8000   440    16     0     8       -1

      --         --     0.9752   349.9718    8000    8000   448    16     0     8       -1
      --         --     0.9749   350.0841    8000    8000   448    16     0     8       -1
      --         --     0.9749   350.0986    8000    8000   448    16     0     8       -1

      --         --     0.9613   355.0550    8000    8000   456    16     0     8       -1
      --         --     0.9643   353.9531    8000    8000   456    16     0     8       -1
      --         --     0.9913   344.3102    8000    8000   456    16     0     8       -1

      --         --     0.9933   343.5882    8000    8000   464    16     0     8       -1
      --         --     0.9818   347.6218    8000    8000   464    16     0     8       -1
      --         --     0.9927   343.8058    8000    8000   464    16     0     8       -1

      --         --     0.9674   352.8026    8000    8000   472    16     0     8       -1
      --         --     0.9694   352.0812    8000    8000   472    16     0     8       -1
      --         --     0.9878   345.5100    8000    8000   472    16     0     8       -1

      --         --     0.9835   347.0151    8000    8000   480    16     0     8       -1
      --         --     0.9908   344.4582    8000    8000   480    16     0     8       -1
      --         --     0.9722   351.0709    8000    8000   480    16     0     8       -1

      --         --     0.9715   351.3282    8000    8000   488    16     0     8       -1
      --         --     1.0199   334.6293    8000    8000   488    16     0     8       -1
      --         --     0.9994   341.5085    8000    8000   488    16     0     8       -1

      --         --     1.0048   339.6860    8000    8000   496    16     0     8       -1
      --         --     0.9924   343.9121    8000    8000   496    16     0     8       -1
      --         --     0.9981   341.9513    8000    8000   496    16     0     8       -1

      --         --     1.0245   333.1527    8000    8000   504    16     0     8       -1
      --         --     1.0099   337.9584    8000    8000   504    16     0     8       -1
      --         --     1.0042   339.8773    8000    8000   504    16     0     8       -1

      --         --     1.2196   398.4632    9000    9000   128    16     0     8       -1
      --         --     1.2118   401.0343    9000    9000   128    16     0     8       -1
      --         --     1.2169   399.3366    9000    9000   128    16     0     8       -1

      --         --     1.1905   408.2052    9000    9000   136    16     0     8       -1
      --         --     1.2100   401.6348    9000    9000   136    16     0     8       -1
      --         --     1.2023   404.1901    9000    9000   136    16     0     8       -1

      --         --     1.1862   409.6766    9000    9000   144    16     0     8       -1
      --         --     1.1908   408.0947    9000    9000   144    16     0     8       -1
      --         --     1.1864   409.6051    9000    9000   144    16     0     8       -1

      --         --     1.2051   403.2493    9000    9000   152    16     0     8       -1
      --         --     1.1898   408.4303    9000    9000   152    16     0     8       -1
      --         --     1.2112   401.2301    9000    9000   152    16     0     8       -1

      --         --     1.2025   404.1159    9000    9000   160    16     0     8       -1
      --         --     1.2006   404.7774    9000    9000   160    16     0     8       -1
      --         --     1.1978   405.7178    9000    9000   160    16     0     8       -1

      --         --     1.1654   416.9953    9000    9000   168    16     0     8       -1
      --         --     1.1659   416.8226    9000    9000   168    16     0     8       -1
      --         --     1.1726   414.4444    9000    9000   168    16     0     8       -1

      --         --     1.2089   401.9837    9000    9000   176    16     0     8       -1
      --         --     1.2046   403.4182    9000    9000   176    16     0     8       -1
      --         --     1.1727   414.3896    9000    9000   176    16     0     8       -1

      --         --     1.1539   421.1481    9000    9000   184    16     0     8       -1
      --         --     1.1702   415.2930    9000    9000   184    16     0     8       -1
      --         --     1.1631   417.8179    9000    9000   184    16     0     8       -1

      --         --     1.1461   424.0124    9000    9000   192    16     0     8       -1
      --         --     1.1399   426.3128    9000    9000   192    16     0     8       -1
      --         --     1.1475   423.4767    9000    9000   192    16     0     8       -1

      --         --     1.1787   412.2708    9000    9000   200    16     0     8       -1
      --         --     1.1708   415.0807    9000    9000   200    16     0     8       -1
      --         --     1.1698   415.4293    9000    9000   200    16     0     8       -1

      --         --     1.1784   412.3965    9000    9000   208    16     0     8       -1
      --         --     1.1884   408.9082    9000    9000   208    16     0     8       -1
      --         --     1.1968   406.0428    9000    9000   208    16     0     8       -1

      --         --     1.1660   416.7646    9000    9000   216    16     0     8       -1
      --         --     1.1658   416.8430    9000    9000   216    16     0     8       -1
      --         --     1.1786   412.3358    9000    9000   216    16     0     8       -1

      --         --     1.1751   413.5398    9000    9000   224    16     0     8       -1
      --         --     1.1735   414.1256    9000    9000   224    16     0     8       -1
      --         --     1.1761   413.1975    9000    9000   224    16     0     8       -1

      --         --     1.1738   414.0206    9000    9000   232    16     0     8       -1
      --         --     1.1696   415.4799    9000    9000   232    16     0     8       -1
      --         --     1.1734   414.1576    9000    9000   232    16     0     8       -1

      --         --     1.1661   416.7319    9000    9000   240    16     0     8       -1
      --         --     1.1628   417.9087    9000    9000   240    16     0     8       -1
      --         --     1.1627   417.9560    9000    9000   240    16     0     8       -1

      --         --     1.1609   418.6117    9000    9000   248    16     0     8       -1
      --         --     1.1549   420.7723    9000    9000   248    16     0     8       -1
      --         --     1.1581   419.6000    9000    9000   248    16     0     8       -1

      --         --     1.1977   405.7474    9000    9000   256    16     0     8       -1
      --         --     1.1938   407.0603    9000    9000   256    16     0     8       -1
      --         --     1.1895   408.5260    9000    9000   256    16     0     8       -1

      --         --     1.1295   430.2424    9000    9000   264    16     0     8       -1
      --         --     1.1297   430.1523    9000    9000   264    16     0     8       -1
      --         --     1.1253   431.8532    9000    9000   264    16     0     8       -1

      --         --     1.1314   429.5115    9000    9000   272    16     0     8       -1
      --         --     1.1223   433.0176    9000    9000   272    16     0     8       -1
      --         --     1.1272   431.1151    9000    9000   272    16     0     8       -1

      --         --     1.1319   429.3307    9000    9000   280    16     0     8       -1
      --         --     1.1343   428.4066    9000    9000   280    16     0     8       -1
      --         --     1.1335   428.7091    9000    9000   280    16     0     8       -1

      --         --     1.1293   430.3327    9000    9000   288    16     0     8       -1
      --         --     1.1272   431.1193    9000    9000   288    16     0     8       -1
      --         --     1.1265   431.3885    9000    9000   288    16     0     8       -1

      --         --     1.1619   418.2619    9000    9000   296    16     0     8       -1
      --         --     1.1790   412.1656    9000    9000   296    16     0     8       -1
      --         --     1.1706   415.1272    9000    9000   296    16     0     8       -1

      --         --     1.1718   414.7123    9000    9000   304    16     0     8       -1
      --         --     1.1708   415.0581    9000    9000   304    16     0     8       -1
      --         --     1.1494   422.7829    9000    9000   304    16     0     8       -1

      --         --     1.1617   418.3122    9000    9000   312    16     0     8       -1
      --         --     1.1528   421.5398    9000    9000   312    16     0     8       -1
      --         --     1.1808   411.5609    9000    9000   312    16     0     8       -1

      --         --     1.2304   394.9515    9000    9000   320    16     0     8       -1
      --         --     1.1818   411.2119    9000    9000   320    16     0     8       -1
      --         --     1.1670   416.4268    9000    9000   320    16     0     8       -1

      --         --     1.1646   417.2798    9000    9000   328    16     0     8       -1
      --         --     1.2214   397.8615    9000    9000   328    16     0     8       -1
      --         --     1.1769   412.9111    9000    9000   328    16     0     8       -1

      --         --     1.1937   407.0952    9000    9000   336    16     0     8       -1
      --         --     1.1952   406.5873    9000    9000   336    16     0     8       -1
      --         --     1.1917   407.7723    9000    9000   336    16     0     8       -1

      --         --     1.2616   385.2003    9000    9000   344    16     0     8       -1
      --         --     1.1945   406.8354    9000    9000   344    16     0     8       -1
      --         --     1.2060   402.9608    9000    9000   344    16     0     8       -1

      --         --     1.1925   407.4975    9000    9000   352    16     0     8       -1
      --         --     1.2059   402.9893    9000    9000   352    16     0     8       -1
      --         --     1.2114   401.1577    9000    9000   352    16     0     8       -1

      --         --     1.2086   402.0721    9000    9000   360    16     0     8       -1
      --         --     1.2030   403.9590    9000    9000   360    16     0     8       -1
      --         --     1.2077   402.3739    9000    9000   360    16     0     8       -1

      --         --     1.2220   397.6790    9000    9000   368    16     0     8       -1
      --         --     1.2559   386.9483    9000    9000   368    16     0     8       -1
      --         --     1.2182   398.9292    9000    9000   368    16     0     8       -1

      --         --     1.2353   393.3932    9000    9000   376    16     0     8       -1
      --         --     1.2218   397.7484    9000    9000   376    16     0     8       -1
      --         --     1.2603   385.5933    9000    9000   376    16     0     8       -1

      --         --     1.2288   395.4681    9000    9000   384    16     0     8       -1
      --         --     1.2380   392.5252    9000    9000   384    16     0     8       -1
      --         --     1.2388   392.2811    9000    9000   384    16     0     8       -1

      --         --     1.2734   381.6251    9000    9000   392    16     0     8       -1
      --         --     1.2736   381.5690    9000    9000   392    16     0     8       -1
      --         --     1.2718   382.1165    9000    9000   392    16     0     8       -1

      --         --     1.2752   381.0759    9000    9000   400    16     0     8       -1
      --         --     1.2829   378.8115    9000    9000   400    16     0     8       -1
      --         --     1.2942   375.4770    9000    9000   400    16     0     8       -1

      --         --     1.3198   368.2089    9000    9000   408    16     0     8       -1
      --         --     1.3264   366.3627    9000    9000   408    16     0     8       -1
      --         --     1.3030   372.9615    9000    9000   408    16     0     8       -1

      --         --     1.2813   379.2566    9000    9000   416    16     0     8       -1
      --         --     1.2800   379.6567    9000    9000   416    16     0     8       -1
      --         --     1.2765   380.6981    9000    9000   416    16     0     8       -1

      --         --     1.3108   370.7255    9000    9000   424    16     0     8       -1
      --         --     1.2928   375.8858    9000    9000   424    16     0     8       -1
      --         --     1.2936   375.6601    9000    9000   424    16     0     8       -1

      --         --     1.2967   374.7651    9000    9000   432    16     0     8       -1
      --         --     1.2927   375.9347    9000    9000   432    16     0     8       -1
      --         --     1.2963   374.8818    9000    9000   432    16     0     8       -1

      --         --     1.3090   371.2368    9000    9000   440    16     0     8       -1
      --         --     1.3072   371.7620    9000    9000   440    16     0     8       -1
      --         --     1.3023   373.1648    9000    9000   440    16     0     8       -1

      --         --     1.3109   370.6928    9000    9000   448    16     0     8       -1
      --         --     1.3250   366.7499    9000    9000   448    16     0     8       -1
      --         --     1.3250   366.7549    9000    9000   448    16     0     8       -1

      --         --     1.3242   366.9927    9000    9000   456    16     0     8       -1
      --         --     1.3101   370.9472    9000    9000   456    16     0     8       -1
      --         --     1.2988   374.1740    9000    9000   456    16     0     8       -1

      --         --     1.3057   372.1951    9000    9000   464    16     0     8       -1
      --         --     1.3444   361.4664    9000    9000   464    16     0     8       -1
      --         --     1.3155   369.4203    9000    9000   464    16     0     8       -1

      --         --     1.3377   363.2771    9000    9000   472    16     0     8       -1
      --         --     1.3213   367.7981    9000    9000   472    16     0     8       -1
      --         --     1.3563   358.3042    9000    9000   472    16     0     8       -1

      --         --     1.3095   371.1070    9000    9000   480    16     0     8       -1
      --         --     1.3193   368.3412    9000    9000   480    16     0     8       -1
      --         --     1.3035   372.8140    9000    9000   480    16     0     8       -1

      --         --     1.3062   372.0544    9000    9000   488    16     0     8       -1
      --         --     1.2883   377.2187    9000    9000   488    16     0     8       -1
      --         --     1.3023   373.1487    9000    9000   488    16     0     8       -1

